,u_x,u_y,u_z,sos,Time-stamp,t,V,Uxy,Theta,Turb_intensity
1694,4.7,0.2,2.08,341.19,2017-03-27 06:59:19,423,5.14357852084,4.70425339454,23.8527643308,25.3936917644
1695,4.62,-0.02,2.24,341.07,2017-03-27 06:59:19,423,5.13443278269,4.62004328984,-25.8661460405,25.3936917644
1696,5.01,-0.18,2.04,341.04,2017-03-27 06:59:20,424,5.41240242406,5.01323249012,22.1425421058,25.3936917644
1697,4.93,-0.5,1.88,341.06,2017-03-27 06:59:20,424,5.29993396185,4.95529010251,20.7763706603,25.3936917644
1698,4.5,-0.56,1.86,341.09,2017-03-27 06:59:20,424,4.9013467537,4.53471057511,22.3019430416,25.3570773616
1699,4.86,-0.65,2.05,341.08,2017-03-27 06:59:20,424,5.31456489282,4.90327441614,22.6892175825,25.3570773616
1700,4.7,-0.78,2.21,341.08,2017-03-27 06:59:21,425,5.2519044165,4.76428378668,24.8850885602,25.3570773616
1701,4.29,-0.77,2.27,340.99,2017-03-27 06:59:21,425,4.91425477565,4.35855480635,27.5111688773,25.3570773616
1702,4.27,-1.26,1.98,341.03,2017-03-27 06:59:21,425,4.87246344265,4.45202201252,23.976711314,25.3588178285
1703,4.32,-1.28,2.28,341.05,2017-03-27 06:59:21,425,5.04967325676,4.50564090891,26.8408854434,25.3588178285
1704,3.86,-1.1,2.27,341.1,2017-03-27 06:59:22,426,4.61112784468,4.01367661876,29.4910349696,25.3588178285
1705,4.01,-1.73,2.76,341.02,2017-03-27 06:59:22,426,5.16629461026,4.36726459011,32.2918438082,25.3588178285
1706,4.09,-0.73,2.26,341.0,2017-03-27 06:59:22,426,4.7295454327,4.1546359648,-28.5448928164,25.3233339866
1707,4.24,-1.28,3.06,341.09,2017-03-27 06:59:22,426,5.38327038147,4.42899537141,34.6406570942,25.3233339866
1708,4.54,-0.98,2.35,341.04,2017-03-27 06:59:23,427,5.20523774673,4.64456671822,26.8379296602,25.3233339866
1709,4.27,-1.1,2.02,341.07,2017-03-27 06:59:23,427,4.85008247353,4.40941039142,24.6130430046,25.3233339866
1710,4.54,-1.4,2.05,341.06,2017-03-27 06:59:23,427,5.17436952681,4.75095779817,23.339808445,25.2753249308
1711,3.81,-1.0,2.24,341.12,2017-03-27 06:59:23,427,4.53141258329,3.93904810836,29.625387735,25.2753249308
1712,4.86,-0.77,2.0,341.05,2017-03-27 06:59:24,428,5.31154403164,4.92061987965,22.1194239158,25.2753249308
1713,3.56,-1.52,2.96,341.11,2017-03-27 06:59:24,428,4.87294572102,3.87091720397,37.4042997537,25.2753249308
1714,3.42,-0.82,2.31,341.11,2017-03-27 06:59:24,428,4.20771909709,3.51693047984,33.2978202459,25.1157736196
1715,2.35,-1.66,2.67,341.06,2017-03-27 06:59:24,428,3.92517515533,2.87716874722,-42.8611826345,25.1157736196
1716,1.34,3.32,2.36,341.07,2017-03-27 06:59:25,429,4.28807649186,3.58022345671,33.3919415776,25.1157736196
1717,4.07,2.77,2.05,341.05,2017-03-27 06:59:25,429,5.33294477751,4.92319002274,22.6066831097,25.1157736196
1718,5.62,2.78,1.56,340.97,2017-03-27 06:59:25,429,6.46114540929,6.26999202551,13.9717382948,25.1098458123
1719,4.77,3.97,2.29,340.96,2017-03-27 06:59:25,429,6.61497543457,6.20594875905,20.2541006989,25.1098458123
1720,4.55,3.44,1.62,340.95,2017-03-27 06:59:26,430,5.92962899345,5.70404242621,15.8550293187,25.1098458123
1721,4.31,4.66,1.28,340.96,2017-03-27 06:59:26,430,6.47534555063,6.34757433986,11.400906434,25.1098458123
1722,6.33,5.3,2.03,340.85,2017-03-27 06:59:26,430,8.50175276046,8.25584035698,13.8142094071,25.0156114847
1723,2.54,5.18,1.66,340.88,2017-03-27 06:59:26,430,6.003299093,5.76922871795,16.0522963014,25.0156114847
1724,2.93,4.81,2.18,341.09,2017-03-27 06:59:27,431,6.0393211539,5.63213991303,21.1596390449,25.0156114847
1725,3.37,2.86,1.69,340.97,2017-03-27 06:59:27,431,4.73208199422,4.4200113122,20.9244528287,25.0156114847
1726,3.11,2.14,2.81,340.98,2017-03-27 06:59:27,431,4.70614491915,3.77514238142,36.6618876649,24.9800854771
1727,5.67,3.09,3.33,340.81,2017-03-27 06:59:27,431,7.26539056073,6.4573214261,27.2798729481,24.9800854771
1728,4.31,1.28,2.22,341.05,2017-03-27 06:59:28,432,5.01426963774,4.4960538253,26.2786089703,24.9800854771
1729,4.59,2.14,2.88,341.01,2017-03-27 06:59:28,432,5.82598489528,5.06435583268,29.6260420518,24.9800854771
1730,3.76,0.69,2.22,341.04,2017-03-27 06:59:28,432,4.42064474936,3.82278694149,30.1449415555,24.7880526645
1731,4.3,2.68,2.25,340.85,2017-03-27 06:59:28,432,5.54390656487,5.06679385805,23.9444659139,24.7880526645
1732,3.77,3.13,2.94,340.92,2017-03-27 06:59:29,433,5.71431535707,4.89997959179,30.9638618119,24.7880526645
1733,3.56,1.97,2.94,341.04,2017-03-27 06:59:29,433,5.01977091111,4.06872215812,35.8513331366,24.7880526645
1734,3.78,1.44,2.74,341.02,2017-03-27 06:59:29,433,4.8856524641,4.04499690976,34.1129272551,24.5198210828
1735,3.08,2.61,2.62,340.97,2017-03-27 06:59:29,433,4.81278505649,4.03714007684,32.9825332608,24.5198210828
1736,3.81,2.21,2.53,341.01,2017-03-27 06:59:30,434,5.07947831967,4.40456581288,29.8732297236,24.5198210828
1737,2.04,1.85,2.58,341.06,2017-03-27 06:59:30,434,3.77365870211,2.75392447246,43.1324053649,24.5198210828
1738,4.15,2.71,2.3,340.98,2017-03-27 06:59:30,434,5.4641193252,4.95647051842,24.8931804067,24.4545886823
1739,3.56,1.7,2.15,341.08,2017-03-27 06:59:30,434,4.49289439003,3.94507287639,28.5896593832,24.4545886823
1740,4.82,0.75,2.69,340.97,2017-03-27 06:59:31,435,5.57054754939,4.87800164002,28.8747729926,24.4545886823
1741,4.06,1.41,2.59,341.07,2017-03-27 06:59:31,435,5.01794778769,4.29787156625,31.0741702946,24.4545886823
1742,3.83,0.49,2.1,341.04,2017-03-27 06:59:31,435,4.39533843976,3.8612174246,28.5404391991,24.3506203149
1743,5.0,0.43,1.06,341.03,2017-03-27 06:59:31,435,5.12918122121,5.01845593784,11.9267300746,24.3506203149
1744,4.14,1.93,2.96,340.99,2017-03-27 06:59:32,436,5.44298631268,4.56776750722,32.9440029766,24.3506203149
1745,2.76,2.78,2.47,341.07,2017-03-27 06:59:32,436,4.6310797877,3.91739709501,32.2322803709,24.3506203149
1746,3.94,2.98,2.49,340.93,2017-03-27 06:59:32,436,5.5320972515,4.94004048566,26.7501351361,24.126642978
1747,2.31,2.86,2.9,341.03,2017-03-27 06:59:32,436,4.68248865455,3.67637049276,38.2671352066,24.126642978
1748,2.85,2.78,2.91,341.05,2017-03-27 06:59:33,437,4.93142981294,3.98131887696,36.1635761984,24.126642978
1749,2.66,2.04,1.61,341.09,2017-03-27 06:59:33,437,3.71877668058,3.35219331185,25.6541624886,24.126642978
1750,3.28,3.59,1.58,340.96,2017-03-27 06:59:33,437,5.11301281047,4.8627667022,17.9999074965,24.0247029769
1751,3.84,3.27,1.54,341.07,2017-03-27 06:59:33,437,5.2735282307,5.0436593858,16.9792051329,24.0247029769
1752,3.37,2.24,2.28,341.02,2017-03-27 06:59:34,438,4.64466360461,4.04654173338,29.3988276432,24.0247029769
1753,3.4,1.29,2.83,341.05,2017-03-27 06:59:34,438,4.60792795083,3.63649556579,37.8908304653,24.0247029769
1754,3.74,0.45,1.7,341.07,2017-03-27 06:59:34,438,4.13280776228,3.76697491364,24.2892044463,23.8864198236
1755,3.58,0.15,1.62,341.08,2017-03-27 06:59:34,438,3.93234027012,3.58314108011,24.3285478599,23.8864198236
1756,1.38,2.5,2.0,341.08,2017-03-27 06:59:35,439,3.4863161073,2.85559100713,35.0066456919,23.8864198236
1757,1.85,2.23,1.1,341.09,2017-03-27 06:59:35,439,3.09925797571,2.89748166517,20.7887660681,23.8864198236
1758,-0.54,2.2,0.74,341.05,2017-03-27 06:59:35,439,2.38310721538,2.26530351167,-18.0905088598,23.8401972209
1759,-0.14,1.18,1.29,341.12,2017-03-27 06:59:35,439,1.7538814099,1.1882760622,47.3504574461,23.8401972209
1760,0.68,4.6,1.65,341.06,2017-03-27 06:59:36,440,4.93405512738,4.6499892473,19.5366966938,23.8401972209
1761,2.62,2.44,1.71,341.06,2017-03-27 06:59:36,440,3.96763153531,3.58022345671,25.5302521675,23.8401972209
1762,4.53,2.62,1.36,340.97,2017-03-27 06:59:36,440,5.40693073749,5.23309659762,14.5680102843,23.7387386626
1763,4.27,4.78,3.49,340.87,2017-03-27 06:59:36,440,7.29804083299,6.40946955684,28.5685942178,23.7387386626
1764,3.96,2.66,1.83,341.05,2017-03-27 06:59:37,441,5.10941288212,4.77045071246,20.9873905673,23.7387386626
1765,3.6,2.47,2.71,341.09,2017-03-27 06:59:37,441,5.13857957027,4.36587906383,31.8288110516,23.7387386626
1766,3.9,2.92,2.16,341.08,2017-03-27 06:59:37,441,5.32935268114,4.87200164204,23.9100851451,23.7695629133
1767,3.93,3.44,3.05,340.96,2017-03-27 06:59:37,441,6.04822287949,5.22288234598,30.2835925811,23.7695629133
1768,4.35,1.71,2.52,341.08,2017-03-27 06:59:38,442,5.31008474509,4.67403465969,28.3312716685,23.7695629133
1769,4.57,1.3,1.88,341.08,2017-03-27 06:59:38,442,5.10972602005,4.75130508387,21.5877523401,23.7695629133
1770,5.23,1.37,2.39,341.07,2017-03-27 06:59:38,442,5.91116739739,5.4064591,23.8484879261,23.7932090347
1771,4.7,1.18,1.43,341.11,2017-03-27 06:59:38,442,5.05245484888,4.84586421601,16.4411719243,23.7932090347
1772,5.89,-0.59,2.5,341.07,2017-03-27 06:59:39,443,6.42574509298,5.91947632819,22.8960187602,23.7932090347
1773,3.4,-0.31,3.81,341.0,2017-03-27 06:59:39,443,5.11587724638,3.41410310331,48.1367982659,23.7932090347
1774,3.71,0.02,3.13,341.13,2017-03-27 06:59:39,443,4.85400865265,3.71005390796,40.1527700471,23.8788061864
1775,1.52,1.09,2.01,341.15,2017-03-27 06:59:39,443,2.74565110675,1.87042775856,47.0599415763,23.8788061864
1776,3.29,0.41,2.1,341.09,2017-03-27 06:59:40,444,3.92456367001,3.31544868758,32.3501055064,23.8788061864
1777,3.37,-0.9,1.87,341.07,2017-03-27 06:59:40,444,3.95775188712,3.48810836988,28.1960793394,23.8788061864
1778,0.39,1.34,1.4,341.03,2017-03-27 06:59:40,444,1.97679032778,1.39560022929,45.0901731519,23.890977586
1779,-0.04,1.1,1.83,341.07,2017-03-27 06:59:40,444,2.13553272042,1.10072703247,58.9735045039,23.890977586
1780,3.52,2.55,0.37,341.03,2017-03-27 06:59:41,445,4.36231589869,4.34659636957,4.86552088578,23.890977586
1781,4.42,1.88,2.67,341.02,2017-03-27 06:59:41,445,5.49542537025,4.80320726182,29.0687447244,23.890977586
1782,3.75,2.88,2.76,340.84,2017-03-27 06:59:41,445,5.47489725931,4.72830836558,30.2728903226,23.9082771584
1783,2.34,2.69,2.17,341.16,2017-03-27 06:59:41,445,4.17379922852,3.56534710793,31.3262153622,23.9082771584
1784,4.21,2.3,2.18,340.99,2017-03-27 06:59:42,446,5.26939275439,4.7973013247,24.4380995861,23.9082771584
1785,3.43,-0.01,2.73,341.18,2017-03-27 06:59:42,446,4.3838225329,3.43001457723,38.5168076605,23.9082771584
1786,2.68,2.96,1.97,341.07,2017-03-27 06:59:42,446,4.45251614259,3.99299386426,26.2600793179,23.9400658928
1787,0.66,1.49,2.75,340.9,2017-03-27 06:59:42,446,3.19659193517,1.62963186027,59.3492976468,23.9400658928
1788,2.37,1.75,1.41,341.18,2017-03-27 06:59:43,447,3.26611389881,2.94608214414,25.5758571953,23.9400658928
1789,3.67,1.73,1.48,341.03,2017-03-27 06:59:43,447,4.31881928309,4.05731438269,20.0406199146,23.9400658928
1790,3.33,2.5,1.83,341.13,2017-03-27 06:59:43,447,4.54838432853,4.16400048031,23.7245868674,24.0582756669
1791,1.94,4.08,2.27,340.92,2017-03-27 06:59:43,447,5.05597666134,4.51774279923,26.677849695,24.0582756669
1792,3.26,2.58,1.84,341.03,2017-03-27 06:59:44,448,4.54638317787,4.15740303555,23.8734139599,24.0582756669
1793,2.48,2.86,2.2,341.05,2017-03-27 06:59:44,448,4.3783558558,3.78549864615,30.1636628915,24.0582756669
1794,1.17,1.23,0.74,341.09,2017-03-27 06:59:44,448,1.85186392589,1.6975865221,23.5530120873,24.3715666942
1795,3.11,1.67,1.87,341.08,2017-03-27 06:59:44,448,3.9947340337,3.53001416428,27.9120889385,24.3715666942
1796,3.15,1.75,2.06,341.08,2017-03-27 06:59:45,449,4.15073487469,3.60347054935,29.7553558723,24.3715666942
1797,2.87,2.2,2.13,341.06,2017-03-27 06:59:45,449,4.19687979337,3.61619966263,30.498772069,24.3715666942
1798,3.12,2.32,2.1,341.12,2017-03-27 06:59:45,449,4.41891389371,3.88803292167,28.3743197328,24.6421122263
1799,2.69,3.13,2.4,341.04,2017-03-27 06:59:45,449,4.77420150392,4.12710552325,30.1789155223,24.6421122263
1800,3.29,1.85,2.14,341.03,2017-03-27 06:59:46,450,4.33891691554,3.77446684977,29.5518271469,24.6421122263
1801,3.4,2.62,2.58,341.05,2017-03-27 06:59:46,450,5.00807348189,4.2923653153,31.0086956855,24.6421122263
1802,3.52,1.04,1.71,341.11,2017-03-27 06:59:46,450,4.04920979945,3.67042231903,24.9801734257,24.6385224078
1803,3.28,1.26,2.28,341.15,2017-03-27 06:59:46,450,4.18860358592,3.51368752168,32.9791739572,24.6385224078
1804,3.07,1.17,2.17,341.1,2017-03-27 06:59:47,451,3.93734682242,3.28539190965,33.4447454693,24.6385224078
1805,3.04,1.36,1.83,341.09,2017-03-27 06:59:47,451,3.80001315787,3.33034532744,28.788467409,24.6385224078
1806,2.95,0.92,2.09,341.09,2017-03-27 06:59:47,451,3.73054955737,3.09012944713,34.0723397833,24.6935629182
1807,2.81,0.61,2.23,341.17,2017-03-27 06:59:47,451,3.63883223026,2.87544779121,37.7947007062,24.6935629182
1808,2.87,0.07,1.58,341.13,2017-03-27 06:59:48,452,3.27691928494,2.87085353162,28.8265822223,24.6935629182
1809,2.95,0.14,1.75,341.12,2017-03-27 06:59:48,452,3.43287051897,2.95332016551,30.6490073375,24.6935629182
1810,2.59,0.09,2.06,341.13,2017-03-27 06:59:48,452,3.31055886521,2.59156323481,38.4807331359,24.6690836136
1811,1.83,0.13,2.36,341.15,2017-03-27 06:59:48,452,2.9892139435,1.83461167553,52.1392971729,24.6690836136
1812,2.02,-0.53,1.93,341.1,2017-03-27 06:59:49,453,2.84362444778,2.08837257212,42.74302012,24.6690836136
1813,-0.18,0.73,1.26,341.1,2017-03-27 06:59:49,453,1.46727638841,0.751864349467,-59.1747229739,24.6690836136
1814,1.72,-0.74,1.05,341.08,2017-03-27 06:59:49,453,2.14674171711,1.87243157418,29.2823202848,24.6483701414
1815,0.15,0.43,1.37,341.05,2017-03-27 06:59:49,453,1.4437104973,0.455411901469,71.6122929607,24.6483701414
1816,-0.98,-0.07,0.5,341.08,2017-03-27 06:59:50,454,1.10240645862,0.982496819333,-26.9718844891,24.6483701414
1817,-0.65,-0.45,0.83,341.07,2017-03-27 06:59:50,454,1.14625477098,0.790569415042,46.3938066539,24.6483701414
1818,1.54,-2.14,1.82,341.11,2017-03-27 06:59:50,454,3.20368537781,2.63651284844,34.6175420459,24.6176840128
1819,3.2,-2.56,0.74,341.1,2017-03-27 06:59:50,454,4.16427664787,4.09799951196,-10.2359322854,24.6176840128
1820,3.97,-3.68,1.7,341.01,2017-03-27 06:59:51,455,5.673913993,5.41325225719,17.4345891908,24.6176840128
1821,3.74,-4.0,1.66,341.03,2017-03-27 06:59:51,455,5.72216742153,5.47609349811,16.8639349246,24.6176840128
1822,1.24,-5.12,1.47,340.98,2017-03-27 06:59:51,455,5.46926868969,5.26801670461,15.5913559382,24.5969063848
1823,3.59,-3.78,1.47,341.1,2017-03-27 06:59:51,455,5.41640101913,5.21310847767,15.7474685012,24.5969063848
1824,1.06,-3.5,1.45,341.08,2017-03-27 06:59:52,456,3.93396746301,3.65699330051,21.6283551161,24.5969063848
1825,2.23,-2.75,1.92,341.15,2017-03-27 06:59:52,456,4.02762957582,3.54053668248,28.4705636794,24.5969063848
1826,-1.38,-2.3,1.76,341.15,2017-03-27 06:59:52,456,3.20811471117,2.68223787163,33.2716239068,24.5654832925
1827,0.71,-3.8,1.04,341.07,2017-03-27 06:59:52,456,4.00321121102,3.86575995116,15.0576872202,24.5654832925
1828,3.4,-4.32,1.38,341.11,2017-03-27 06:59:53,457,5.66805081135,5.49749033651,14.0914300512,24.5654832925
1829,3.61,-5.11,1.7,341.09,2017-03-27 06:59:53,457,6.48337874877,6.25653258603,15.2011744881,24.5654832925
1830,3.44,-3.35,1.65,341.14,2017-03-27 06:59:53,457,5.07726304223,4.80167679046,18.9642565822,24.4866087404
1831,4.04,-2.17,1.39,341.09,2017-03-27 06:59:53,457,4.79193071736,4.58590231034,16.8622050479,24.4866087404
1832,4.15,-2.03,1.04,341.08,2017-03-27 06:59:54,458,4.73550419702,4.61989177362,12.6865729779,24.4866087404
1833,3.75,-2.37,2.34,341.07,2017-03-27 06:59:54,458,5.01547604919,4.43614697683,27.8109645309,24.4866087404
1834,4.06,-2.29,1.05,341.09,2017-03-27 06:59:54,458,4.77809585505,4.66129810246,12.6945148721,24.4686884713
1835,3.48,-1.34,0.95,341.15,2017-03-27 06:59:54,458,3.84818138866,3.72907495232,14.2923636015,24.4686884713
1836,3.68,-1.74,1.5,341.1,2017-03-27 06:59:55,459,4.3382023927,4.07062648741,20.2285216037,24.4686884713
1837,3.64,-1.86,1.12,341.13,2017-03-27 06:59:55,459,4.23834873506,4.08768883356,15.3226215744,24.4686884713
1838,3.63,-2.58,2.37,341.13,2017-03-27 06:59:55,459,5.04481912461,4.45345932955,28.0205941006,24.4608109983
1839,4.13,-1.61,2.26,341.04,2017-03-27 06:59:55,459,4.97560046628,4.43271925572,27.0145359938,24.4608109983
1840,3.01,-2.9,1.86,341.13,2017-03-27 06:59:56,460,4.57489890599,4.17972487133,23.9893206832,24.4608109983
1841,4.07,-1.95,1.2,341.11,2017-03-27 06:59:56,460,4.66983939767,4.51302559266,14.8902387573,24.4608109983
1842,3.4,-3.3,1.87,341.01,2017-03-27 06:59:56,460,5.09380996897,4.73814309619,21.5376316524,24.3713247226
1843,2.54,-2.22,2.03,341.21,2017-03-27 06:59:56,460,3.93711823546,3.37342555869,31.0379391597,24.3713247226
1844,2.37,-4.33,1.59,341.07,2017-03-27 06:59:57,461,5.18593289583,4.93617260638,17.8543681112,24.3713247226
1845,2.93,-3.44,1.79,341.11,2017-03-27 06:59:57,461,4.86030863218,4.51868343658,21.6101568702,24.3713247226
1846,3.07,-5.23,1.85,340.85,2017-03-27 06:59:57,461,6.34037065163,6.06447029839,16.9646149563,24.3647392882
1847,2.39,-4.38,2.34,341.2,2017-03-27 06:59:57,461,5.51108882164,4.98963926552,25.12525188,24.3647392882
1848,4.24,-3.97,0.95,341.07,2017-03-27 06:59:58,462,5.88566054067,5.80848517257,9.28870306473,24.3647392882
1849,4.0,-3.68,2.17,341.06,2017-03-27 06:59:58,462,5.8524610208,5.43529208047,21.7639882352,24.3647392882
1850,2.92,-2.82,2.01,341.15,2017-03-27 06:59:58,462,4.52977924407,4.05940882395,26.3421280312,24.352220564
1851,4.7,-2.27,0.75,341.12,2017-03-27 06:59:58,462,5.27308258991,5.21947315349,8.17701123248,24.352220564
1852,3.84,-2.65,2.28,341.06,2017-03-27 06:59:59,463,5.19292788319,4.66562964668,26.0438358768,24.352220564
1853,3.41,-2.05,2.06,341.1,2017-03-27 06:59:59,463,4.48042408707,3.97876865374,27.372777044,24.352220564
1854,2.8,-2.0,3.01,341.08,2017-03-27 06:59:59,463,4.57166271722,3.44093010682,41.178249075,24.3475120523
1855,2.63,-3.82,1.64,341.04,2017-03-27 06:59:59,463,4.91923774583,4.63781198411,19.4743595805,24.3475120523
1856,3.01,-3.67,1.02,341.01,2017-03-27 07:00:00,464,4.85483264387,4.7464723743,12.1282084768,24.3475120523
1857,4.11,-3.79,1.83,340.98,2017-03-27 07:00:00,464,5.88260996497,5.59072446111,18.124714637,24.3475120523
1858,3.28,-2.95,2.04,341.09,2017-03-27 07:00:00,464,4.86029834475,4.41145100846,24.8173732788,24.3394602744
1859,3.15,-3.09,1.12,341.11,2017-03-27 07:00:00,464,4.55247185604,4.412550283,14.2421319106,24.3394602744
1860,3.66,-3.72,1.69,341.04,2017-03-27 07:00:01,465,5.4854443758,5.21862050738,17.9440467455,24.3394602744
1861,2.96,-3.54,2.13,341.01,2017-03-27 07:00:01,465,5.08233214184,4.61445554752,24.7777127046,24.3394602744
1862,3.9,-2.87,2.06,341.04,2017-03-27 07:00:01,465,5.26217635584,4.84219991326,23.0461852757,24.4183659637
1863,3.6,-2.2,2.18,341.05,2017-03-27 07:00:01,465,4.7489367231,4.21900462195,27.3258308239,24.4183659637
1864,4.63,-1.94,2.14,341.03,2017-03-27 07:00:02,466,5.45711462222,5.02000996015,23.0882594014,24.4183659637
1865,1.91,-1.49,1.93,341.11,2017-03-27 07:00:02,466,3.0972729941,2.42243678968,38.5449776636,24.4183659637
1866,3.36,-3.5,1.42,341.09,2017-03-27 07:00:02,466,5.05529425454,4.85176256633,16.3135471148,24.397773099
1867,2.28,-4.24,1.7,341.06,2017-03-27 07:00:02,466,5.10548724413,4.81414582247,19.4494502767,24.397773099
1868,3.12,-2.55,1.33,341.11,2017-03-27 07:00:03,467,4.24332416862,4.02950369152,18.266272265,24.397773099
1869,3.86,-2.94,1.8,341.03,2017-03-27 07:00:03,467,5.17524878629,4.85213355134,20.3533845653,24.397773099
1870,4.98,-2.17,1.54,341.01,2017-03-27 07:00:03,467,5.64631738392,5.43224631253,15.8276248582,24.3944082939
1871,4.52,-2.99,1.99,341.02,2017-03-27 07:00:03,467,5.77326597343,5.41945569223,20.163010296,24.3944082939
1872,3.47,-2.79,2.07,341.04,2017-03-27 07:00:04,468,4.91018329597,4.45252737218,24.933928408,24.3944082939
1873,4.07,-3.12,1.32,341.07,2017-03-27 07:00:04,468,5.2954414358,5.12828431349,14.434378125,24.3944082939
1874,3.64,-3.06,1.08,341.07,2017-03-27 07:00:04,468,4.87643312268,4.75533384738,12.7955849167,24.3100982514
1875,3.54,-3.69,0.8,341.11,2017-03-27 07:00:04,468,5.17568352974,5.11348217949,8.89179798059,24.3100982514
1876,3.67,-1.92,1.54,341.06,2017-03-27 07:00:05,469,4.41892520869,4.14189570125,20.3956589763,24.3100982514
1877,3.25,-2.33,2.66,341.09,2017-03-27 07:00:05,469,4.80281167651,3.99892485551,33.6310084477,24.3100982514
1878,2.46,-2.46,2.22,341.1,2017-03-27 07:00:05,469,4.12693590936,3.47896536344,-32.542792473,24.250342
1879,3.07,-2.83,2.21,341.03,2017-03-27 07:00:05,469,4.72418246896,4.17538022221,27.8919608376,24.250342
1880,0.75,-2.45,1.66,341.05,2017-03-27 07:00:06,470,3.05296577118,2.56222559506,32.9381631522,24.250342
1881,2.46,-1.87,2.65,340.95,2017-03-27 07:00:06,470,4.07074931677,3.09006472424,40.6159682549,24.250342
1882,1.14,-0.73,1.4,341.07,2017-03-27 07:00:06,470,1.94743420942,1.35369863707,45.9632944879,24.2138143183
1883,2.32,-2.58,2.44,341.1,2017-03-27 07:00:06,470,4.24174492397,3.46969739315,35.1160887157,24.2138143183
1884,1.96,-3.6,2.55,341.08,2017-03-27 07:00:07,471,4.82743202956,4.09897548175,31.886018871,24.2138143183
1885,1.85,-2.76,2.13,341.04,2017-03-27 07:00:07,471,3.94677083196,3.32266459336,32.6619735517,24.2138143183
1886,2.97,-3.26,1.87,341.0,2017-03-27 07:00:07,471,4.79013569745,4.41004535124,22.9784947058,24.1441641532
1887,2.49,-2.95,1.97,341.08,2017-03-27 07:00:07,471,4.33399353945,3.86038858148,27.0357353745,24.1441641532
1888,3.5,-2.84,1.67,341.01,2017-03-27 07:00:08,472,4.80671405432,4.50728299533,20.3302451756,24.1441641532
1889,2.56,-2.97,1.72,341.06,2017-03-27 07:00:08,472,4.28169359016,3.92103302715,23.6851351249,24.1441641532
1890,2.47,-1.86,1.86,341.03,2017-03-27 07:00:08,472,3.60833756736,3.09200582147,31.0290652571,24.0839948153
1891,3.43,-1.31,1.87,341.09,2017-03-27 07:00:08,472,4.12042473539,3.67164813129,26.9901109646,24.0839948153
1892,3.26,-2.6,2.29,340.91,2017-03-27 07:00:09,473,4.75727863384,4.16984412179,28.7747630442,24.0839948153
1893,3.31,-2.69,1.25,341.11,2017-03-27 07:00:09,473,4.44462596852,4.26523152947,16.3341369648,24.0839948153
1894,3.1,-4.14,4.04,340.97,2017-03-27 07:00:09,473,6.56286522793,5.17200154679,37.9944243233,23.9714288944
1895,3.08,-2.62,2.36,341.08,2017-03-27 07:00:09,473,4.68192268198,4.04361224649,30.2693987631,23.9714288944
1896,3.21,-2.54,2.6,340.98,2017-03-27 07:00:10,474,4.8492989184,4.09337269254,32.4226124888,23.9714288944
1897,3.4,-2.95,2.49,341.1,2017-03-27 07:00:10,474,5.14418117877,4.50138867462,28.9497291379,23.9714288944
1898,3.45,-2.53,3.08,341.04,2017-03-27 07:00:10,474,5.27160317171,4.27824730468,35.7509054456,23.9150019555
1899,3.12,-1.81,3.0,341.08,2017-03-27 07:00:10,474,4.69153493006,3.60700706958,39.7507876571,23.9150019555
1900,3.84,-0.93,2.22,341.1,2017-03-27 07:00:11,475,4.53198631949,3.95101252845,29.3308172684,23.9150019555
1901,3.2,-0.28,2.19,341.1,2017-03-27 07:00:11,475,3.88773713103,3.21222664207,34.2849953465,23.9150019555
1902,4.61,-0.29,2.12,340.98,2017-03-27 07:00:11,475,5.08238133162,4.61911246886,-24.6533542841,23.9586359065
1903,4.77,-0.3,1.6,341.02,2017-03-27 07:00:11,475,5.0401289666,4.77942465157,-18.5089141705,23.9586359065
1904,3.67,-1.22,1.63,341.06,2017-03-27 07:00:12,476,4.19692744755,3.86746687122,22.8536960288,23.9586359065
1905,4.32,-0.06,2.05,341.09,2017-03-27 07:00:12,476,4.78210204826,4.32041664657,25.3839314012,23.9586359065
1906,5.22,1.33,1.96,340.96,2017-03-27 07:00:12,476,5.73226831193,5.38677083233,19.9941367992,23.922502987
1907,4.98,0.62,1.04,341.08,2017-03-27 07:00:12,476,5.1250756092,5.0184459746,11.7079892835,23.922502987
1908,5.02,0.46,1.12,341.08,2017-03-27 07:00:13,477,5.16395197499,5.04103164045,12.526324637,23.922502987
1909,3.98,-1.11,2.54,341.04,2017-03-27 07:00:13,477,4.85016494565,4.13188818823,31.5803338868,23.922502987
1910,3.99,-0.08,2.49,341.09,2017-03-27 07:00:13,477,4.70389200556,3.99080192443,31.9614723286,23.9029689097
1911,4.9,-1.37,2.11,341.1,2017-03-27 07:00:13,477,5.50808496666,5.08791705907,22.5241771344,23.9029689097
1912,4.36,-1.03,2.81,341.06,2017-03-27 07:00:14,478,5.28834567705,4.4800111607,32.0971942511,23.9029689097
1913,4.75,-0.57,1.6,341.08,2017-03-27 07:00:14,478,5.04454160455,4.78407775857,18.4921368615,23.9029689097
1914,4.86,-1.61,2.14,341.14,2017-03-27 07:00:14,478,5.54899089925,5.11973632134,22.6844532919,23.9280864579
1915,3.69,-1.0,3.03,341.18,2017-03-27 07:00:14,478,4.87821688735,3.82310083571,38.398597359,23.9280864579
1916,4.28,-1.01,1.97,341.09,2017-03-27 07:00:15,479,4.81865126358,4.39755613949,24.1312385819,23.9280864579
