,u_x,u_y,u_z,sos,Time-stamp,t,V,Uxy,Theta,Turb_intensity
21,2.132,-1.185,0.462,339.27,2017-03-27 06:52:21,5,2.48255775361,2.43919023448,10.7251776359,15.9333656763
22,2.079,-1.101,0.36,339.27,2017-03-27 06:52:21,5,2.37992478873,2.35253947895,8.70025875403,15.9333656763
23,2.324,-0.823,0.241,339.27,2017-03-27 06:52:22,6,2.47717298548,2.46542187059,5.58304117383,15.4877378328
24,2.293,-0.892,0.25,339.26,2017-03-27 06:52:22,6,2.47305741947,2.46038879042,5.80190895971,15.4877378328
25,2.311,-0.784,0.145,339.27,2017-03-27 06:52:22,6,2.44466807563,2.44036411218,3.4003663057,15.4877378328
26,2.626,-0.44,0.234,339.25,2017-03-27 06:52:22,6,2.67286961897,2.66260699316,5.02246646976,15.4877378328
27,2.727,-0.667,0.407,339.25,2017-03-27 06:52:23,7,2.8367352714,2.80738632895,8.24896767389,15.7358366222
28,2.611,-0.501,0.442,339.21,2017-03-27 06:52:23,7,2.69512263172,2.65863160291,9.43914496552,15.7358366222
29,2.63,-0.643,0.562,339.19,2017-03-27 06:52:23,7,2.76517503967,2.70746172641,11.7266129578,15.7358366222
30,2.633,-0.133,0.533,339.22,2017-03-27 06:52:23,7,2.68969645127,2.6363569561,11.4295933486,15.7358366222
31,2.601,-0.318,0.455,339.24,2017-03-27 06:52:24,8,2.65957703404,2.62036734066,9.85060886734,16.8990283933
32,2.736,0.189,0.321,339.24,2017-03-27 06:52:24,8,2.7612421118,2.74252019136,6.67584546691,16.8990283933
33,2.991,0.224,0.444,339.24,2017-03-27 06:52:24,8,3.03206085031,2.99937610179,8.42038893476,16.8990283933
34,2.811,0.077,0.539,339.21,2017-03-27 06:52:24,8,2.86324483759,2.81205440915,10.8505547813,16.8990283933
35,3.075,0.164,0.306,339.25,2017-03-27 06:52:25,9,3.09453663737,3.07937022782,5.67490687436,17.2406302839
36,3.012,0.195,0.223,339.24,2017-03-27 06:52:25,9,3.02653233916,3.01830565053,4.22547877642,17.2406302839
37,2.952,0.146,0.355,339.23,2017-03-27 06:52:25,9,2.97685152468,2.95560822844,6.84902262537,17.2406302839
38,3.207,0.282,0.271,339.23,2017-03-27 06:52:25,9,3.23076059156,3.21937462871,4.81169124554,17.2406302839
39,3.294,0.098,0.27,339.24,2017-03-27 06:52:26,10,3.30649965976,3.29545747962,4.68383663271,16.9230384378
40,3.501,0.491,0.262,339.23,2017-03-27 06:52:26,10,3.54495782768,3.53526264937,4.23846912522,16.9230384378
41,3.273,0.142,0.221,339.23,2017-03-27 06:52:26,10,3.28352463064,3.27607890625,3.85925140026,16.9230384378
42,3.092,0.323,0.015,339.25,2017-03-27 06:52:26,10,3.10886120629,3.1088250192,0.27644850326,16.9230384378
43,3.116,0.206,0.177,339.26,2017-03-27 06:52:27,11,3.12781409294,3.12280194697,3.24404620263,16.8680382323
44,3.403,0.639,-0.103,339.27,2017-03-27 06:52:27,11,3.46400620669,3.46247454864,-1.70390435128,16.8680382323
45,3.297,0.183,0.065,339.29,2017-03-27 06:52:27,11,3.30271448963,3.3020748023,1.12769848599,16.8680382323
46,3.104,0.346,0.006,339.27,2017-03-27 06:52:27,11,3.12323037895,3.12322461568,0.110070294798,16.8680382323
47,3.496,-0.12,0.338,339.26,2017-03-27 06:52:28,12,3.51435058012,3.4980588903,5.51907215196,16.4576371797
48,3.958,-0.097,0.288,339.28,2017-03-27 06:52:28,12,3.96964948075,3.95918842694,4.16049196291,16.4576371797
49,3.231,-0.256,-0.558,339.26,2017-03-27 06:52:28,12,3.28880844684,3.24112588463,-9.76841830364,16.4576371797
50,3.176,-0.338,-0.864,339.27,2017-03-27 06:52:28,12,3.30873329236,3.19393487723,-15.1369520448,16.4576371797
51,3.248,-0.338,-1.114,339.25,2017-03-27 06:52:29,13,3.45032520206,3.26553946539,-18.8364654061,16.0822330377
52,3.283,-1.11,-1.03,339.28,2017-03-27 06:52:29,13,3.61539610555,3.46557195857,-16.5524355515,16.0822330377
53,3.793,-1.155,-1.202,339.23,2017-03-27 06:52:29,13,4.14314831982,3.96495573746,-16.8649931237,16.0822330377
54,3.735,-1.226,-1.697,339.28,2017-03-27 06:52:29,13,4.28171811309,3.93106868421,-23.3493371792,16.0822330377
55,2.684,-1.647,-1.539,339.25,2017-03-27 06:52:30,14,3.50499443651,3.14904191779,-26.045688279,15.7719408841
56,2.508,-0.59,-2.234,339.19,2017-03-27 06:52:30,14,3.41012023248,2.57646346762,-40.9279053016,15.7719408841
57,2.094,-0.369,-0.877,339.25,2017-03-27 06:52:30,14,2.30002739114,2.12626362429,-22.414218948,15.7719408841
58,2.198,0.061,-0.378,339.29,2017-03-27 06:52:30,14,2.23110040115,2.1988462884,-9.75427997274,15.7719408841
59,3.205,-0.253,0.645,339.29,2017-03-27 06:52:31,15,3.27903324167,3.21497029535,11.3443023772,15.8809337236
60,2.647,0.195,0.095,339.26,2017-03-27 06:52:31,15,2.65587254965,2.65417294086,2.04989521955,15.8809337236
61,3.121,-0.027,0.528,339.26,2017-03-27 06:52:31,15,3.1654626834,3.12111678731,9.60183125298,15.8809337236
62,3.627,0.199,0.137,339.24,2017-03-27 06:52:31,15,3.63503768894,3.63245509263,2.15991743457,15.8809337236
63,3.654,-0.098,-0.16,339.28,2017-03-27 06:52:32,16,3.6588140155,3.65531394001,-2.50634467935,15.8289849532
64,1.898,-1.497,0.697,339.27,2017-03-27 06:52:32,16,2.51579450671,2.4173152463,16.0841975305,15.8289849532
65,2.761,-1.006,0.496,339.27,2017-03-27 06:52:32,16,2.98012969516,2.93856376483,9.58064790761,15.8289849532
66,2.472,-0.358,0.685,339.27,2017-03-27 06:52:32,16,2.59001409263,2.49778862196,15.33589771,15.8289849532
67,2.658,0.531,0.943,339.23,2017-03-27 06:52:33,17,2.86987351638,2.7105211676,19.1829684247,15.5186856162
68,2.699,-0.101,0.86,339.28,2017-03-27 06:52:33,17,2.83450207268,2.70088911287,17.6621860166,15.5186856162
69,2.813,0.412,0.864,339.25,2017-03-27 06:52:33,17,2.97139849229,2.84301125569,16.904190615,15.5186856162
70,2.925,0.571,0.553,339.25,2017-03-27 06:52:33,17,3.03108478931,2.98021240854,10.5120862083,15.5186856162
71,2.787,0.556,0.5,339.29,2017-03-27 06:52:34,18,2.88556840155,2.84191924586,9.9783525843,15.3701683011
72,2.856,0.342,0.384,339.27,2017-03-27 06:52:34,18,2.90192281083,2.876404005,7.60402693888,15.3701683011
73,2.808,0.48,0.402,339.26,2017-03-27 06:52:34,18,2.87695463989,2.84873024346,8.0322857336,15.3701683011
74,2.87,0.388,0.588,339.26,2017-03-27 06:52:34,18,2.95519677856,2.89610842338,11.4768228716,15.3701683011
75,2.806,0.411,0.579,339.24,2017-03-27 06:52:35,19,2.8944426061,2.83594023209,11.5392112799,15.4808737929
76,2.844,0.23,0.577,339.25,2017-03-27 06:52:35,19,2.91104190969,2.8532851242,11.4323520429,15.4808737929
77,2.747,0.256,0.726,339.24,2017-03-27 06:52:35,19,2.85282684368,2.75890286165,14.7430370892,15.4808737929
78,2.651,-0.02,0.794,339.24,2017-03-27 06:52:35,19,2.76742425371,2.65107544216,16.6730157678,15.4808737929
79,2.556,-0.294,0.911,339.27,2017-03-27 06:52:36,20,2.729375936,2.57285289125,19.498120258,16.0880474903
80,2.342,-0.356,0.957,339.22,2017-03-27 06:52:36,20,2.55490684762,2.36890269956,21.9979453142,16.0880474903
81,2.222,0.034,0.589,339.24,2017-03-27 06:52:36,20,2.29899130055,2.22226011079,14.8446619111,16.0880474903
82,2.576,0.518,0.593,339.24,2017-03-27 06:52:36,20,2.69364975452,2.62756541308,12.7176908687,16.0880474903
83,2.594,0.159,0.729,339.24,2017-03-27 06:52:37,21,2.69917728206,2.5988684076,15.6691640517,17.3127532471
84,2.348,0.291,0.558,339.24,2017-03-27 06:52:37,21,2.43087412262,2.36596386278,13.2704065557,17.3127532471
85,2.777,0.667,0.748,339.25,2017-03-27 06:52:37,21,2.95230791077,2.85597934166,14.676494714,17.3127532471
86,2.488,0.593,0.295,339.29,2017-03-27 06:52:37,21,2.57464910231,2.55769290573,6.5793268996,17.3127532471
87,3.113,-0.418,0.884,339.23,2017-03-27 06:52:38,22,3.26296628852,3.14093823562,15.7189679702,17.9353272883
88,3.144,-0.658,0.723,339.25,2017-03-27 06:52:38,22,3.29248067572,3.21211768153,12.6850272249,17.9353272883
89,2.985,-0.772,0.56,339.32,2017-03-27 06:52:38,22,3.13365744778,3.08321406977,10.2943340802,17.9353272883
90,2.782,-0.502,0.632,339.37,2017-03-27 06:52:38,22,2.89671400038,2.82692907587,12.6020555281,17.9353272883
91,2.838,0.349,1.449,339.37,2017-03-27 06:52:39,23,3.20556484882,2.85937842896,26.8737714152,17.6872242063
92,2.992,-0.128,0.682,339.37,2017-03-27 06:52:39,23,3.07141205311,2.99473671631,12.8293331347,17.6872242063
93,2.448,-0.731,0.476,339.27,2017-03-27 06:52:39,23,2.59877682766,2.55481212617,10.5540554832,17.6872242063
94,2.215,-0.993,0.791,339.22,2017-03-27 06:52:39,23,2.55302859365,2.42740066738,18.0488713449,17.6872242063
95,2.064,-1.221,0.66,339.25,2017-03-27 06:52:40,24,2.48727501495,2.3981111317,15.3877885108,17.9859550146
96,2.211,-1.339,0.83,339.23,2017-03-27 06:52:40,24,2.71483738003,2.58484854489,17.8019275278,17.9859550146
97,1.862,-1.287,1.188,339.3,2017-03-27 06:52:40,24,2.55631707736,2.26349574773,27.6928194954,17.9859550146
98,1.739,-1.565,-0.189,339.28,2017-03-27 06:52:40,24,2.34714017477,2.33951832649,-4.61865858081,17.9859550146
99,2.385,-0.763,-0.053,339.29,2017-03-27 06:52:41,25,2.50463630094,2.5040754781,-1.21251256507,18.7241075849
100,2.415,-1.002,0.122,339.26,2017-03-27 06:52:41,25,2.61746308474,2.61461832779,2.67152518976,18.7241075849
101,2.307,-0.457,0.143,339.29,2017-03-27 06:52:41,25,2.35617210747,2.35182865022,3.47951440862,18.7241075849
102,1.573,0.279,0.662,339.28,2017-03-27 06:52:41,25,1.72928135363,1.59755125113,22.5083446178,18.7241075849
103,1.724,0.286,0.256,339.27,2017-03-27 06:52:42,26,1.7662128977,1.74756172995,8.33397203291,20.232237252
104,2.0,0.317,0.022,339.24,2017-03-27 06:52:42,26,2.0250859241,2.02496641947,0.622458499138,20.232237252
105,1.746,0.476,0.52,339.22,2017-03-27 06:52:42,26,1.88294768913,1.80972152554,16.031318076,20.232237252
106,1.617,0.739,1.032,339.5,2017-03-27 06:52:42,26,2.05568334137,1.77786669917,30.1339208488,20.232237252
107,1.804,0.22,0.333,339.25,2017-03-27 06:52:43,27,1.84762144391,1.81736512567,10.3832574186,20.1576380202
108,1.827,-0.081,0.128,339.27,2017-03-27 06:52:43,27,1.83326866553,1.82879468503,4.00368570718,20.1576380202
109,2.28,-0.337,-0.055,339.3,2017-03-27 06:52:43,27,2.3054270754,2.30477092137,-1.36702084598,20.1576380202
110,2.859,-0.307,-0.133,339.28,2017-03-27 06:52:43,27,2.87850985755,2.87543561917,-2.64826352646,20.1576380202
111,3.08,-0.309,-0.226,339.19,2017-03-27 06:52:44,28,3.10370053323,3.09546135495,-4.17576256025,20.2117601594
112,3.311,-0.739,0.294,339.29,2017-03-27 06:52:44,28,3.40518398916,3.39246842284,4.9530239667,20.2117601594
113,2.751,-0.259,-0.02,339.23,2017-03-27 06:52:44,28,2.76323759384,2.76316521403,-0.414703968357,20.2117601594
114,3.042,-0.422,0.24,339.26,2017-03-27 06:52:44,28,3.08049476546,3.07113138762,4.46841739811,20.2117601594
115,2.855,-0.775,-0.118,339.25,2017-03-27 06:52:45,29,2.96067120768,2.95831877931,-2.28417568955,20.3699860448
116,1.749,-1.283,-0.541,339.29,2017-03-27 06:52:45,29,2.23556950239,2.16912194217,-14.0044055478,20.3699860448
117,1.9,-1.226,-0.155,339.28,2017-03-27 06:52:45,29,2.26651737253,2.26121117988,-3.92133888252,20.3699860448
118,1.877,-0.335,-0.271,339.26,2017-03-27 06:52:45,29,1.92582320061,1.90666043123,-8.0894563586,20.3699860448
119,2.061,0.398,-0.002,339.31,2017-03-27 06:52:46,30,2.09907813099,2.09907717819,-0.0545913821301,20.2314529281
120,1.491,-0.51,-0.186,339.3,2017-03-27 06:52:46,30,1.58675045297,1.57581121966,-6.7317283059,20.2314529281
121,2.178,-0.312,0.213,339.33,2017-03-27 06:52:46,30,2.21051962217,2.20023362396,5.52945355075,20.2314529281
122,2.123,-0.031,0.162,339.33,2017-03-27 06:52:46,30,2.12939756739,2.1232263186,4.36315582025,20.2314529281
123,1.282,-0.303,0.243,339.3,2017-03-27 06:52:47,31,1.33954544529,1.31732038624,10.4515972769,20.4713173291
124,1.357,0.362,-0.29,339.34,2017-03-27 06:52:47,31,1.4340826336,1.40445469845,-11.6668009381,20.4713173291
125,1.456,0.356,-0.054,339.3,2017-03-27 06:52:47,31,1.49986266038,1.49889025616,-2.06328284984,20.4713173291
126,2.325,-0.5,-0.119,339.28,2017-03-27 06:52:47,31,2.38113124376,2.37815579809,-2.86462125583,20.4713173291
127,2.283,-0.126,0.008,339.26,2017-03-27 06:52:48,32,2.28648835554,2.28647436023,0.200467747933,20.3655714446
128,2.357,0.106,-0.075,339.27,2017-03-27 06:52:48,32,2.36057408272,2.35938233443,-1.82070403676,20.3655714446
129,2.407,0.177,-0.002,339.2,2017-03-27 06:52:48,32,2.41349994821,2.41349911954,0.0474794177001,20.3655714446
130,2.513,0.711,0.262,339.25,2017-03-27 06:52:48,32,2.62475408372,2.61164507543,5.72874059827,20.3655714446
131,2.517,0.567,0.112,339.26,2017-03-27 06:52:49,33,2.58250304937,2.58007325477,2.48562750833,20.1797420982
132,2.509,0.376,0.27,339.23,2017-03-27 06:52:49,33,2.55134415554,2.53701734326,6.07479085327,20.1797420982
133,2.053,0.151,0.258,339.24,2017-03-27 06:52:49,33,2.07465033198,2.05854560309,7.1437002599,20.1797420982
134,2.086,0.067,0.2,339.38,2017-03-27 06:52:49,33,2.09663659226,2.08707570538,5.47381749611,20.1797420982
135,1.964,-0.243,0.34,339.58,2017-03-27 06:52:50,34,2.00797036831,1.97897574518,9.74858754416,20.2266374741
136,1.91,-0.087,0.447,339.63,2017-03-27 06:52:50,34,1.9635371145,1.91198038693,13.1587800469,20.2266374741
137,2.341,0.134,-0.287,339.46,2017-03-27 06:52:50,34,2.36233062885,2.34483197692,-6.97811355494,20.2266374741
138,2.471,0.622,0.259,339.39,2017-03-27 06:52:50,34,2.56121182256,2.54808261248,5.80389941154,20.2266374741
139,2.502,0.654,0.156,339.37,2017-03-27 06:52:51,35,2.590763594,2.58606264425,3.4520909774,20.2173786272
140,2.236,-0.017,0.129,339.28,2017-03-27 06:52:51,35,2.23978257873,2.2360646234,3.30177045998,20.2173786272
141,2.544,-0.343,0.217,339.19,2017-03-27 06:52:51,35,2.57617429535,2.5670186988,4.83194561869,20.2173786272
142,2.443,-0.451,0.292,339.2,2017-03-27 06:52:51,35,2.50138241778,2.48428057997,6.70373323634,20.2173786272
143,2.162,-0.421,0.603,339.22,2017-03-27 06:52:52,36,2.28365803044,2.20260868063,15.3105138168,19.9820289085
144,1.875,-0.178,0.532,339.28,2017-03-27 06:52:52,36,1.95712365475,1.88343011551,15.7730418108,19.9820289085
145,1.994,-0.599,0.077,339.26,2017-03-27 06:52:52,36,2.08345050337,2.08202713719,2.11801526598,19.9820289085
146,1.905,-0.806,-0.074,339.22,2017-03-27 06:52:52,36,2.06981569228,2.0684924462,-2.04887394553,19.9820289085
147,2.125,-0.727,0.134,339.2,2017-03-27 06:52:53,37,2.24991333166,2.24591941084,3.41443403376,19.7724924036
148,1.76,-1.353,0.346,339.21,2017-03-27 06:52:53,37,2.24675877655,2.21995698157,8.85878216837,19.7724924036
149,1.712,-1.911,0.392,339.21,2017-03-27 06:52:53,37,2.59548242144,2.56570945354,8.68671707207,19.7724924036
150,2.365,-0.948,0.721,339.23,2017-03-27 06:52:53,37,2.64797469776,2.54792641181,15.800197778,19.7724924036
151,2.623,-1.462,0.385,339.25,2017-03-27 06:52:54,38,3.02750689512,3.00292740505,7.30593423985,19.5696017489
152,2.545,-1.982,0.665,339.32,2017-03-27 06:52:54,38,3.29356554512,3.22573231995,11.6486050639,19.5696017489
153,2.674,-1.526,0.402,339.25,2017-03-27 06:52:54,38,3.10492447573,3.07879067168,-7.43906774346,19.5696017489
154,2.364,-0.751,0.373,339.23,2017-03-27 06:52:54,38,2.50831138418,2.48042274623,8.55192280814,19.5696017489
155,1.903,-1.193,0.477,339.25,2017-03-27 06:52:55,39,2.29612434332,2.24603161153,11.9900230783,19.3734705805
156,1.909,-1.211,0.554,339.23,2017-03-27 06:52:55,39,2.3275991923,2.26070829609,13.7693243609,19.3734705805
157,1.991,-0.464,0.538,339.23,2017-03-27 06:52:55,39,2.11395860887,2.04435246472,14.7438907192,19.3734705805
158,1.906,-0.966,0.548,339.26,2017-03-27 06:52:55,39,2.20596826813,2.13681819535,14.3838576402,19.3734705805
159,2.106,-0.872,0.543,339.21,2017-03-27 06:52:56,40,2.3431749828,2.27939026935,13.3993492219,19.1556405493
160,2.095,-0.323,0.519,339.23,2017-03-27 06:52:56,40,2.18236454333,2.11975328753,13.7576420794,19.1556405493
161,2.102,-0.306,0.18,339.23,2017-03-27 06:52:56,40,2.13176921828,2.1241563031,4.84364563188,19.1556405493
162,2.475,-0.354,0.52,339.2,2017-03-27 06:52:56,40,2.55369164153,2.50018819292,-11.7491237198,19.1556405493
163,2.55,-0.785,0.398,339.2,2017-03-27 06:52:57,41,2.69761542848,2.6680938889,8.48426004248,18.9426248033
164,2.513,-0.4,0.398,339.21,2017-03-27 06:52:57,41,2.57557236357,2.54463533733,8.88946682769,18.9426248033
165,2.642,-0.275,0.62,339.2,2017-03-27 06:52:57,41,2.72767098456,2.65627351754,13.1381717039,18.9426248033
166,2.779,-0.07,0.764,339.21,2017-03-27 06:52:57,41,2.88295629519,2.77988147229,15.3672945623,18.9426248033
167,2.534,-0.453,0.782,339.19,2017-03-27 06:52:58,42,2.69033250733,2.57417268263,16.8980955702,18.7374308166
168,2.479,-0.155,0.797,339.22,2017-03-27 06:52:58,42,2.6085771984,2.4838409772,17.7900853013,18.7374308166
169,2.62,-0.833,0.689,339.18,2017-03-27 06:52:58,42,2.83425651627,2.74923425703,14.069415688,18.7374308166
170,2.328,-0.429,0.752,339.19,2017-03-27 06:52:58,42,2.48377313779,2.36719771037,17.6237616767,18.7374308166
171,2.965,-0.399,0.595,339.27,2017-03-27 06:52:59,43,3.0503198193,2.99172625753,11.2483170495,18.5442898751
172,2.746,-0.343,0.636,339.27,2017-03-27 06:52:59,43,2.83948252328,2.76733897454,-12.9431687886,18.5442898751
173,2.896,-0.508,0.51,339.25,2017-03-27 06:52:59,43,2.98412131121,2.94021767902,9.84041741524,18.5442898751
174,3.042,-0.366,0.546,339.25,2017-03-27 06:52:59,43,3.11220757662,3.06393864168,-10.1041578594,18.5442898751
175,2.975,-0.306,0.346,339.24,2017-03-27 06:53:00,44,3.01064395105,2.99069573845,6.5993325942,18.5864356525
176,2.845,-0.668,0.431,339.19,2017-03-27 06:53:00,44,2.95398205817,2.92237044195,8.38967449228,18.5864356525
177,2.938,-0.553,0.331,339.27,2017-03-27 06:53:00,44,3.00785870679,2.98959077467,6.31791324247,18.5864356525
178,3.046,-0.431,0.417,339.24,2017-03-27 06:53:00,44,3.10447515693,3.076341496,7.71942908526,18.5864356525
179,2.848,-0.292,0.266,339.27,2017-03-27 06:53:01,45,2.87526068383,2.86292996771,5.30821490758,18.764982164
180,2.759,-0.554,0.331,339.27,2017-03-27 06:53:01,45,2.83347101626,2.81407124999,-6.70848714195,18.764982164
181,2.887,-0.342,0.263,339.24,2017-03-27 06:53:01,45,2.91905840983,2.90718644053,5.16921887627,18.764982164
182,2.869,-0.238,0.287,339.27,2017-03-27 06:53:01,45,2.89312529974,2.87885480704,5.6931440062,18.764982164
183,2.812,-0.202,0.161,339.28,2017-03-27 06:53:02,46,2.82383940762,2.81924599849,3.26846685691,19.2416384434
184,2.816,-0.132,0.158,339.24,2017-03-27 06:53:02,46,2.82351624752,2.81909205242,3.20786693133,19.2416384434
185,2.819,-0.239,0.081,339.26,2017-03-27 06:53:02,46,2.83027260171,2.82911328865,1.63998051118,19.2416384434
186,2.78,-0.095,0.046,339.27,2017-03-27 06:53:02,46,2.78200305535,2.78162272783,0.947420227889,19.2416384434
187,2.88,-0.054,0.102,339.27,2017-03-27 06:53:03,47,2.88231157233,2.88050620551,2.02802155685,19.2104121157
188,2.774,-0.127,0.095,339.27,2017-03-27 06:53:03,47,2.77853018699,2.77690565198,-1.959366913,19.2104121157
189,2.797,-0.12,0.075,339.24,2017-03-27 06:53:03,47,2.80057744046,2.79957300316,-1.53457540885,19.2104121157
190,2.833,-0.183,0.256,339.25,2017-03-27 06:53:03,47,2.85042347731,2.83890436612,-5.1527466105,19.2104121157
191,2.882,-0.143,0.263,339.25,2017-03-27 06:53:04,48,2.8975061691,2.88554552901,-5.2077744179,19.3098595357
192,2.701,-0.06,0.27,339.26,2017-03-27 06:53:04,48,2.7151244907,2.70166633765,5.70709420789,19.3098595357
193,2.77,-0.064,0.179,339.26,2017-03-27 06:53:04,48,2.77651526198,2.77073925154,3.69638245541,19.3098595357
194,2.951,0.052,0.132,339.26,2017-03-27 06:53:04,48,2.95440840102,2.95145811422,2.5607703378,19.3098595357
195,3.012,0.245,0.04,339.25,2017-03-27 06:53:05,49,3.02221260007,3.02194788175,0.758351049603,19.3591737138
196,3.391,-0.004,0.279,339.25,2017-03-27 06:53:05,49,3.40246058023,3.39100235919,4.70350522632,19.3591737138
197,3.29,0.076,0.152,339.29,2017-03-27 06:53:05,49,3.29438613402,3.29087769448,2.64451435183,19.3591737138
198,3.653,-0.204,0.478,339.28,2017-03-27 06:53:05,49,3.68978441105,3.65869170606,7.44340812483,19.3591737138
199,3.791,0.329,0.472,339.26,2017-03-27 06:53:06,50,3.83441077612,3.8052492691,7.07080597528,19.6104798825
200,3.46,0.295,0.429,339.27,2017-03-27 06:53:06,50,3.49895212885,3.47255309535,7.04264956445,19.6104798825
201,3.351,0.114,0.295,339.26,2017-03-27 06:53:06,50,3.36589096674,3.35293856192,5.0280800162,19.6104798825
202,3.516,-0.129,0.217,339.28,2017-03-27 06:53:06,50,3.5250512053,3.51836567173,-3.52932470034,19.6104798825
203,3.76,0.373,0.266,339.26,2017-03-27 06:53:07,51,3.78780741327,3.77845590156,4.02692913829,19.6861350875
204,4.043,-0.315,0.542,339.24,2017-03-27 06:53:07,51,4.09131250334,4.05525264318,7.61268430624,19.6861350875
205,3.913,-0.192,0.436,339.23,2017-03-27 06:53:07,51,3.94189408787,3.91770762054,6.35029184564,19.6861350875
206,3.555,-0.422,0.446,339.29,2017-03-27 06:53:07,51,3.60763426639,3.57995935731,-7.10145764984,19.6861350875
207,3.485,-0.432,0.239,339.28,2017-03-27 06:53:08,52,3.51979686914,3.5116732479,3.89347353583,20.0482497798
208,3.501,-0.479,0.37,339.27,2017-03-27 06:53:08,52,3.55293428028,3.53361599498,5.97757878592,20.0482497798
209,3.177,-0.5,0.152,339.26,2017-03-27 06:53:08,52,3.21969455073,3.21610463138,2.70590783891,20.0482497798
210,3.093,-0.485,-0.067,339.28,2017-03-27 06:53:08,52,3.13151129648,3.13079446786,-1.22596082306,20.0482497798
211,3.283,-0.752,-0.17,339.27,2017-03-27 06:53:09,53,3.37231270792,3.36802508898,-2.88953411256,19.9362160748
212,3.405,-0.63,-0.437,339.26,2017-03-27 06:53:09,53,3.49025701059,3.46279150397,-7.19263365342,19.9362160748
213,3.25,-0.785,-0.462,339.22,2017-03-27 06:53:09,53,3.37522873299,3.34346003416,-7.86732282955,19.9362160748
214,3.747,-1.193,-0.189,339.3,2017-03-27 06:53:09,53,3.93687426774,3.93233492978,2.75169221359,19.9362160748
215,3.462,-1.019,-0.128,339.27,2017-03-27 06:53:10,54,3.61112018631,3.60885092516,-2.03133543253,19.8168931671
216,3.502,-0.767,-0.316,339.29,2017-03-27 06:53:10,54,3.59890941814,3.58500948395,-5.03730704139,19.8168931671
217,2.485,-0.669,-0.07,339.41,2017-03-27 06:53:10,54,2.57442925714,2.57347741393,-1.55809250545,19.8168931671
218,2.172,-0.453,-0.081,339.37,2017-03-27 06:53:10,54,2.22021485447,2.21873680278,-2.09078336371,19.8168931671
219,2.124,0.211,-0.028,339.39,2017-03-27 06:53:11,55,2.13463837687,2.13445473131,-0.751568908086,19.7857008343
220,2.011,0.701,0.047,339.41,2017-03-27 06:53:11,55,2.13019506149,2.12967650126,1.26425988914,19.7857008343
221,4.069,-0.655,0.504,339.35,2017-03-27 06:53:11,55,4.15208405503,4.12138156448,6.97203154812,19.7857008343
222,2.425,-0.073,-0.475,339.38,2017-03-27 06:53:11,55,2.47216079574,2.42609851408,-11.0776755318,19.7857008343
223,2.567,-0.134,-0.295,339.44,2017-03-27 06:53:12,56,2.58736738791,2.5704950885,-6.54684416772,20.8146320238
