,u_x,u_y,u_z,sos,Time-stamp,t,V,Uxy,Theta,Turb_intensity
73,4.41,-1.11,1.44,338.72,2017-03-27 06:52:34,18,4.77009433869,4.54754879028,-17.5706047308,11.5734111684
74,4.27,-1.1,1.91,338.68,2017-03-27 06:52:34,18,4.80530956339,4.40941039142,-23.42054764,11.5734111684
75,4.1,-0.69,1.76,338.68,2017-03-27 06:52:35,19,4.51483111534,4.15765558939,-22.9436929703,11.3904610507
76,4.21,-0.18,1.39,338.76,2017-03-27 06:52:35,19,4.43718379155,4.21384622406,-18.2559096264,11.3904610507
77,3.53,0.16,1.88,338.74,2017-03-27 06:52:35,19,4.00261164741,3.53362420186,28.0143918723,11.3904610507
78,2.85,-0.37,2.05,338.72,2017-03-27 06:52:35,19,3.53014164022,2.87391718739,35.5007239988,11.3904610507
79,2.92,0.46,1.65,338.73,2017-03-27 06:52:36,20,3.38533602468,2.95601082542,29.1695862167,12.0910121009
80,3.25,-0.86,2.05,338.66,2017-03-27 06:52:36,20,3.93758809425,3.36185960445,31.3740686856,12.0910121009
81,2.28,-0.25,2.04,338.78,2017-03-27 06:52:36,20,3.06960909563,2.29366518917,41.6500919005,12.0910121009
82,3.27,-0.25,1.9,338.69,2017-03-27 06:52:36,20,3.79017150008,3.27954265104,-30.0858179953,12.0910121009
83,2.23,0.05,1.96,338.72,2017-03-27 06:52:37,21,2.96934336176,2.23056046769,41.3058673145,12.1153399906
84,3.41,0.78,1.2,338.74,2017-03-27 06:52:37,21,3.6981752257,3.49807089694,18.9343376814,12.1153399906
85,2.67,1.47,1.98,338.75,2017-03-27 06:52:37,21,3.63458388265,3.04791732171,33.0087171381,12.1153399906
86,3.54,1.03,1.3,338.73,2017-03-27 06:52:37,21,3.90928382188,3.68680078117,19.4231208821,12.1153399906
87,3.56,1.02,1.78,338.7,2017-03-27 06:52:38,22,4.10881978188,3.70324182305,25.6717292941,11.9785148962
88,4.04,0.41,1.77,338.73,2017-03-27 06:52:38,22,4.42974039871,4.06075116204,23.5514216064,11.9785148962
89,4.45,-0.05,1.52,338.68,2017-03-27 06:52:38,22,4.70270135135,4.45028089001,18.8576772456,11.9785148962
90,3.83,-0.14,1.34,338.72,2017-03-27 06:52:38,22,4.06006157589,3.83255789258,-19.2714616398,11.9785148962
91,4.03,0.4,1.38,338.71,2017-03-27 06:52:39,23,4.27846935247,4.04980246432,18.8169213221,11.8643853081
92,4.29,0.01,1.54,338.7,2017-03-27 06:52:39,23,4.55804782774,4.290011655,19.7467871062,11.8643853081
93,4.62,-0.05,1.43,338.74,2017-03-27 06:52:39,23,4.83650700403,4.62027055485,17.1975935142,11.8643853081
94,4.08,0.14,1.44,338.69,2017-03-27 06:52:39,23,4.32892596379,4.08240125416,19.4294571542,11.8643853081
95,3.99,0.14,1.62,338.66,2017-03-27 06:52:40,24,4.30860766374,3.99245538485,22.0856088822,12.0636544944
96,4.07,-0.21,1.79,338.76,2017-03-27 06:52:40,24,4.4511908519,4.07541408939,-23.7120019909,12.0636544944
97,3.99,-0.22,1.57,338.79,2017-03-27 06:52:40,24,4.29341356033,3.9960605601,21.4492152319,12.0636544944
98,4.6,0.37,1.49,338.74,2017-03-27 06:52:40,24,4.84943295654,4.61485644414,17.8937261876,12.0636544944
99,4.19,0.23,1.08,338.8,2017-03-27 06:52:41,25,4.33305896567,4.196307901,14.4329314118,12.5653064307
100,4.43,0.4,0.67,338.77,2017-03-27 06:52:41,25,4.49819963986,4.44802203232,8.56599437381,12.5653064307
101,2.69,-0.7,2.12,338.67,2017-03-27 06:52:41,25,3.49578317405,2.77958630015,-37.3328901466,12.5653064307
102,2.09,-0.95,1.1,338.71,2017-03-27 06:52:41,25,2.54570226067,2.29577873498,-25.6009566601,12.5653064307
103,3.67,0.75,1.36,338.85,2017-03-27 06:52:42,26,3.98509723846,3.74585103815,19.9543579441,12.504735156
104,3.83,-0.12,1.58,338.79,2017-03-27 06:52:42,26,4.1448401658,3.83187943443,-22.4078377968,12.504735156
105,3.82,0.24,0.71,338.75,2017-03-27 06:52:42,26,3.89282673645,3.8275318418,10.5088119598,12.504735156
106,3.41,0.1,0.57,338.82,2017-03-27 06:52:42,26,3.45875700216,3.41146596055,9.48556329184,12.504735156
107,3.79,0.12,1.31,338.8,2017-03-27 06:52:43,27,4.01180757265,3.79189926027,19.0586651619,12.3487144391
108,4.16,0.47,1.37,338.79,2017-03-27 06:52:43,27,4.40492905732,4.18646629032,18.1204232829,12.3487144391
109,4.41,0.44,1.92,338.74,2017-03-27 06:52:43,27,4.82991718356,4.4318957569,23.4233793328,12.3487144391
110,4.51,-0.56,0.88,338.76,2017-03-27 06:52:43,27,4.62904957848,4.5446341987,-10.9588429767,12.3487144391
111,4.47,0.34,0.68,338.8,2017-03-27 06:52:44,28,4.53419232058,4.48291200003,8.62527975685,12.1847668901
112,4.16,0.95,1.19,338.76,2017-03-27 06:52:44,28,4.42992099252,4.26709503058,15.5826302004,12.1847668901
113,4.49,1.03,1.11,338.78,2017-03-27 06:52:44,28,4.73847021727,4.60662566311,13.5475830386,12.1847668901
114,2.82,3.06,2.64,338.74,2017-03-27 06:52:44,28,4.92804220761,4.16124981226,32.392054154,12.1847668901
115,2.83,2.12,2.49,338.74,2017-03-27 06:52:45,29,4.32474276692,3.53600056561,35.1526476923,12.0821616765
116,4.4,1.37,1.94,338.86,2017-03-27 06:52:45,29,5.00004999975,4.6083511151,22.8298694723,12.0821616765
117,5.03,1.0,1.44,338.89,2017-03-27 06:52:45,29,5.32677200563,5.12844030871,15.684058035,12.0821616765
118,4.87,0.36,2.05,338.89,2017-03-27 06:52:45,29,5.29613066304,4.88328782686,22.7726219761,12.0821616765
119,5.45,1.18,1.45,338.81,2017-03-27 06:52:46,30,5.76171849364,5.57628012209,14.575825065,11.9240676161
120,5.21,1.3,1.22,338.8,2017-03-27 06:52:46,30,5.50658696472,5.36973928604,12.8002553461,11.9240676161
121,4.62,0.98,1.84,338.83,2017-03-27 06:52:46,30,5.06856981801,4.72279578216,21.2858752572,11.9240676161
122,4.71,0.63,1.98,338.84,2017-03-27 06:52:46,30,5.14795104872,4.7519469694,22.6200919562,11.9240676161
123,3.71,0.39,2.47,338.83,2017-03-27 06:52:47,31,4.47404738464,3.73044233302,33.5093342896,11.8983572956
124,3.75,-0.26,1.52,338.74,2017-03-27 06:52:47,31,4.05468864403,3.75900252727,22.0165658644,11.8983572956
125,3.61,-0.04,1.31,338.8,2017-03-27 06:52:47,31,3.84054683606,3.61022159985,-19.9437391339,11.8983572956
126,3.63,0.06,1.19,338.76,2017-03-27 06:52:47,31,3.82054969867,3.6304958339,18.1480531082,11.8983572956
127,3.9,0.02,0.91,338.75,2017-03-27 06:52:48,32,4.00480960846,3.90005128171,13.1338555939,11.8881226443
128,4.28,-0.01,1.22,338.77,2017-03-27 06:52:48,32,4.45049435456,4.28001168223,-15.9099869122,11.8881226443
129,4.35,0.49,1.31,338.82,2017-03-27 06:52:48,32,4.56932161267,4.37751070815,16.6601718316,11.8881226443
130,3.94,0.62,1.34,338.82,2017-03-27 06:52:48,32,4.20756461626,3.98848342105,18.5706649051,11.8881226443
131,4.12,0.3,1.05,338.81,2017-03-27 06:52:49,33,4.26226465626,4.13090789052,14.2615051539,11.7881027842
132,4.39,-0.43,0.92,338.74,2017-03-27 06:52:49,33,4.50592942688,4.41100895488,11.7812327535,11.7881027842
133,4.06,-0.63,0.89,338.8,2017-03-27 06:52:49,33,4.20387916097,4.10858856543,12.222536038,11.7881027842
134,4.0,-0.1,1.13,338.8,2017-03-27 06:52:49,33,4.15775179634,4.00124980475,15.7703037358,11.7881027842
135,3.75,0.3,1.1,338.81,2017-03-27 06:52:50,34,3.91950251945,3.7619808612,16.298874899,11.7109193169
136,4.11,-0.19,0.96,338.76,2017-03-27 06:52:50,34,4.22490236574,4.11438938361,13.1337028429,11.7109193169
137,4.27,-0.19,0.93,338.74,2017-03-27 06:52:50,34,4.37423136105,4.27422507596,-12.2752774742,11.7109193169
138,3.86,0.06,0.86,338.79,2017-03-27 06:52:50,34,3.95509797603,3.86046629308,12.558768118,11.7109193169
139,4.42,-0.2,1.05,338.73,2017-03-27 06:52:51,35,4.54740585389,4.42452257311,13.3501159366,11.7926431868
140,4.35,-0.15,1.27,338.7,2017-03-27 06:52:51,35,4.53408204602,4.35258543856,16.2662207473,11.7926431868
141,4.33,0.24,1.18,338.74,2017-03-27 06:52:51,35,4.49431863579,4.33664616956,15.2216439575,11.7926431868
142,3.98,0.35,1.24,338.89,2017-03-27 06:52:51,35,4.18335989367,3.99535980858,17.2422540373,11.7926431868
143,3.74,-0.02,1.32,338.87,2017-03-27 06:52:52,36,3.96615682998,3.74005347555,19.439777719,11.6840536692
144,3.92,0.19,1.06,338.75,2017-03-27 06:52:52,36,4.06523062076,3.92460189064,15.1144394312,11.6840536692
145,3.82,0.03,1.04,338.74,2017-03-27 06:52:52,36,3.95915395003,3.82011779923,15.2292850692,11.6840536692
146,3.54,0.11,1.25,339.11,2017-03-27 06:52:52,36,3.75582214701,3.5417086272,19.4398217847,11.6840536692
147,3.73,1.13,1.38,339.02,2017-03-27 06:52:53,37,4.13451327244,3.897409396,19.4981051792,11.6739466333
148,3.85,0.31,1.39,339.03,2017-03-27 06:52:53,37,4.10496041394,3.86246035578,19.7924974731,11.6739466333
149,3.55,1.02,1.25,339.04,2017-03-27 06:52:53,37,3.89941021181,3.69362965117,18.6968732139,11.6739466333
150,3.45,-0.26,1.01,338.76,2017-03-27 06:52:53,37,3.60419200376,3.4597832302,16.273887171,11.6739466333
151,3.9,-0.66,0.99,338.98,2017-03-27 06:52:54,38,4.07746244618,3.95545193372,14.0517435855,11.6936970601
152,3.76,-0.41,1.18,338.92,2017-03-27 06:52:54,38,3.96208278561,3.78228766754,17.3269036476,11.6936970601
153,3.94,-0.47,0.78,338.96,2017-03-27 06:52:54,38,4.04387190697,3.96793397122,11.1211653511,11.6936970601
154,4.02,0.43,1.59,338.97,2017-03-27 06:52:54,38,4.34435265604,4.0429321043,21.4686686791,11.6936970601
155,3.93,0.07,1.48,338.95,2017-03-27 06:52:55,39,4.20002380946,3.93062336023,20.6328918296,11.6531282434
156,4.66,0.5,1.8,338.89,2017-03-27 06:52:55,39,5.02051790157,4.6867472729,21.0098688929,11.6531282434
157,4.45,-0.29,1.31,338.82,2017-03-27 06:52:55,39,4.64787048012,4.45943942665,16.3706200815,11.6531282434
158,4.19,-0.59,0.99,338.76,2017-03-27 06:52:55,39,4.34560697717,4.23133548658,13.168540818,11.6531282434
159,3.27,-0.16,1.58,338.86,2017-03-27 06:52:56,40,3.6352303916,3.27391203303,25.7620993172,11.5906822017
160,3.32,0.03,0.91,338.94,2017-03-27 06:52:56,40,3.44258623712,3.3201355394,15.3275106018,11.5906822017
161,3.85,-0.57,1.49,338.73,2017-03-27 06:52:56,40,4.16743326281,3.89196608413,20.948841023,11.5906822017
162,3.69,-0.61,1.39,338.68,2017-03-27 06:52:56,40,3.99002506258,3.74008021304,20.3875723274,11.5906822017
163,4.06,-0.9,1.12,338.63,2017-03-27 06:52:57,41,4.30673890548,4.15855744219,15.073477422,11.4698648626
164,4.2,-1.22,1.29,338.63,2017-03-27 06:52:57,41,4.55987938437,4.37360263398,16.4334948927,11.4698648626
165,3.71,-0.99,1.1,338.68,2017-03-27 06:52:57,41,3.99427089717,3.83981770401,15.9855216294,11.4698648626
166,3.48,-1.79,1.21,338.69,2017-03-27 06:52:57,41,4.09616894183,3.91337450291,-17.1814030662,11.4698648626
167,3.22,-1.8,1.28,338.72,2017-03-27 06:52:58,42,3.90471509844,3.68895649202,19.1358328708,11.3625562352
168,3.21,-1.46,1.19,338.71,2017-03-27 06:52:58,42,3.72180063948,3.52642878845,18.6470632237,11.3625562352
169,3.89,-0.4,1.32,338.71,2017-03-27 06:52:58,42,4.12728724467,3.9105114755,18.6522006729,11.3625562352
170,4.77,0.19,1.02,338.71,2017-03-27 06:52:58,42,4.88153664331,4.77378256731,12.0608616936,11.3625562352
171,5.05,-0.3,0.99,338.64,2017-03-27 06:52:59,43,5.15486178282,5.05890304315,11.0725436923,11.2497362361
172,4.82,-0.41,1.06,338.71,2017-03-27 06:52:59,43,4.95218133755,4.83740632984,12.3596281308,11.2497362361
173,4.68,-0.63,1.09,338.69,2017-03-27 06:52:59,43,4.8463800924,4.72221346404,12.9975938256,11.2497362361
174,3.99,-1.05,1.59,338.65,2017-03-27 06:52:59,43,4.42161735115,4.12584536792,21.0754438357,11.2497362361
175,4.14,-0.89,1.26,338.65,2017-03-27 06:53:00,44,4.41806518739,4.23458380481,16.5703683503,11.1486363698
176,4.02,-0.83,1.59,338.71,2017-03-27 06:53:00,44,4.40197682865,4.104789885,21.1739937542,11.1486363698
177,3.47,-0.79,1.68,338.71,2017-03-27 06:53:00,44,3.93540341007,3.55879192985,25.2706047887,11.1486363698
178,3.37,-0.92,1.07,338.67,2017-03-27 06:53:00,44,3.65351885174,3.493322201,-17.0297576122,11.1486363698
179,3.76,-1.12,1.15,338.69,2017-03-27 06:53:01,45,4.08833707025,3.92326394728,16.3370893107,11.0977329739
180,3.84,-1.29,1.14,338.66,2017-03-27 06:53:01,45,4.2082419132,4.05088879136,15.7176489912,11.0977329739
181,3.34,-1.43,1.17,338.71,2017-03-27 06:53:01,45,3.81698834161,3.6332492345,17.8498980243,11.0977329739
182,3.61,-1.31,1.2,338.67,2017-03-27 06:53:01,45,4.02345622568,3.84033852674,17.3525867214,11.0977329739
183,4.15,-0.64,1.28,338.68,2017-03-27 06:53:02,46,4.38981776387,4.19905941849,16.9528031131,11.0391617376
184,3.94,-0.27,1.48,338.71,2017-03-27 06:53:02,46,4.21745183731,3.9492404333,20.5437679584,11.0391617376
185,4.24,-0.46,1.19,338.68,2017-03-27 06:53:02,46,4.42778725776,4.26487983418,15.590330349,11.0391617376
186,3.96,-1.03,1.09,338.68,2017-03-27 06:53:02,46,4.23445391993,4.09176001251,14.9165650882,11.0391617376
187,4.15,-1.29,1.33,338.69,2017-03-27 06:53:03,47,4.54483223013,4.34587160418,17.0160791637,10.9846032624
188,3.86,-0.77,1.04,338.73,2017-03-27 06:53:03,47,4.07113006425,3.9360513208,14.8006855463,10.9846032624
189,4.11,-0.89,1.29,338.7,2017-03-27 06:53:03,47,4.39867025361,4.20525861274,17.0538548591,10.9846032624
190,4.06,-0.76,1.31,338.73,2017-03-27 06:53:03,47,4.33327820478,4.13052054831,17.5964925,10.9846032624
191,4.03,-1.02,1.18,338.72,2017-03-27 06:53:04,48,4.32130767245,4.15707830092,15.8467631538,10.9166560084
192,3.98,-0.93,1.11,338.73,2017-03-27 06:53:04,48,4.23525678088,4.08721176354,15.1938529299,10.9166560084
193,4.1,-1.04,1.05,338.69,2017-03-27 06:53:04,48,4.35822211458,4.22984633291,13.9410778679,10.9166560084
194,3.84,-1.02,1.34,338.7,2017-03-27 06:53:04,48,4.19304185526,3.97315995147,18.6373493664,10.9166560084
195,3.94,-0.59,1.07,338.7,2017-03-27 06:53:05,49,4.12511818013,3.98393022027,15.0336628257,11.3487237589
196,3.89,-0.92,1.33,338.67,2017-03-27 06:53:05,49,4.21276631206,3.99731159656,18.4035026712,11.3487237589
197,3.88,-0.94,1.26,338.69,2017-03-27 06:53:05,49,4.18635879972,3.99224247761,-17.5163262815,11.3487237589
198,3.94,-1.05,1.3,338.67,2017-03-27 06:53:05,49,4.27973129998,4.077511496,17.6834209946,11.3487237589
199,3.55,-0.4,1.18,338.73,2017-03-27 06:53:06,50,3.76229982856,3.57246413558,18.2786075614,11.5012553594
200,3.88,-1.18,1.27,338.69,2017-03-27 06:53:06,50,4.24967057547,4.05546544801,17.3883460339,11.5012553594
201,3.85,-0.88,1.36,338.69,2017-03-27 06:53:06,50,4.17690076492,3.94929107562,19.0019458794,11.5012553594
202,3.67,-0.93,1.37,338.7,2017-03-27 06:53:06,50,4.02625135827,3.78600052826,19.8931348556,11.5012553594
203,3.88,-1.33,1.35,338.69,2017-03-27 06:53:07,51,4.31807827627,4.10162163053,18.21834562,11.4389525017
204,3.49,-1.31,1.09,338.7,2017-03-27 06:53:07,51,3.88385118149,3.72776072193,16.298959,11.4389525017
205,3.59,-1.11,1.41,338.69,2017-03-27 06:53:07,51,4.01351466921,3.75768545783,-20.5676469482,11.4389525017
206,3.71,-1.02,1.26,338.69,2017-03-27 06:53:07,51,4.0487158458,3.84766162753,18.1321530579,11.4389525017
207,3.54,-0.95,1.43,338.7,2017-03-27 06:53:08,52,3.93433603039,3.66525578916,21.3132491369,11.3727474185
208,3.59,-1.18,1.31,338.74,2017-03-27 06:53:08,52,3.99957497742,3.77895488197,19.1192161548,11.3727474185
209,3.73,-0.93,1.35,338.74,2017-03-27 06:53:08,52,4.07434657338,3.84419042192,-19.3502177475,11.3727474185
210,4.54,-0.42,0.77,338.74,2017-03-27 06:53:08,52,4.62394852913,4.55938592356,-9.58579822383,11.3727474185
211,4.46,-1.07,0.89,338.75,2017-03-27 06:53:09,53,4.67210873161,4.58655644247,10.9815064297,11.3203150198
212,4.37,-1.03,0.7,338.77,2017-03-27 06:53:09,53,4.54398503519,4.48974386797,-8.86169211756,11.3203150198
213,3.78,0.17,1.38,338.78,2017-03-27 06:53:09,53,4.02761716155,3.78382082028,20.0374545962,11.3203150198
214,4.45,-0.82,0.83,338.75,2017-03-27 06:53:09,53,4.60041302494,4.52491988879,10.394142034,11.3203150198
215,4.31,-1.21,0.79,338.74,2017-03-27 06:53:10,54,4.54580025958,4.47662819542,10.0080640693,11.3557148782
216,2.63,-0.27,0.77,338.83,2017-03-27 06:53:10,54,2.75367027801,2.64382298954,16.2379320606,11.3557148782
217,4.29,-0.85,1.5,338.73,2017-03-27 06:53:10,54,4.62348353517,4.37339684913,-18.9310876995,11.3557148782
218,2.52,-0.25,1.39,338.8,2017-03-27 06:53:10,54,2.88877136513,2.53237043104,-28.7620680603,11.3557148782
219,2.01,-0.24,2.83,338.72,2017-03-27 06:53:11,55,3.47945398015,2.02427764894,54.4241455408,11.2952116035
220,2.99,-0.59,1.28,338.76,2017-03-27 06:53:11,55,3.30554080295,3.0476548361,-22.7821655182,11.2952116035
221,3.09,-0.84,1.78,338.74,2017-03-27 06:53:11,55,3.66361842991,3.2021399095,-29.0687315416,11.2952116035
222,3.61,-1.06,1.27,338.72,2017-03-27 06:53:11,55,3.97096965488,3.76240614501,18.6521078999,11.2952116035
223,3.68,-1.07,0.97,338.74,2017-03-27 06:53:12,56,3.95325182603,3.83240133598,-14.2035600838,11.2429987966
