,u_x,u_y,u_z,sos,Time-stamp,t,V,Uxy,Theta,Turb_intensity
15,2.57,-0.69,0.46,341.05,2017-03-27 06:52:20,4,2.70048143856,2.661014844,-9.80758777928,8.60620301205
16,2.63,-0.59,0.28,341.07,2017-03-27 06:52:20,4,2.70987084563,2.69536639439,-5.93072637079,8.60620301205
17,2.58,-0.67,0.21,341.1,2017-03-27 06:52:20,4,2.67383619543,2.66557686064,4.50458330042,8.60620301205
18,2.37,-0.67,0.22,341.09,2017-03-27 06:52:20,4,2.47269084198,2.46288448775,-5.10446396621,8.60620301205
19,2.5,-0.79,-0.09,341.03,2017-03-27 06:52:21,5,2.62339474727,2.62185049154,-1.96601453556,10.4785952997
20,2.36,-0.6,0.14,341.08,2017-03-27 06:52:21,5,2.43909819401,2.43507700084,3.29048670422,10.4785952997
21,2.51,-0.79,0.38,341.05,2017-03-27 06:52:21,5,2.65868388493,2.63138746672,-8.21730454689,10.4785952997
22,2.54,-0.4,0.78,341.07,2017-03-27 06:52:21,5,2.68700576851,2.57130317155,16.8750757103,10.4785952997
23,2.72,-0.72,0.38,341.05,2017-03-27 06:52:22,6,2.83922524644,2.81368086321,7.69150923417,15.4035912901
24,2.64,-0.36,0.72,341.07,2017-03-27 06:52:22,6,2.76,2.66443239734,15.1216653149,15.4035912901
25,2.48,-0.49,0.41,341.06,2017-03-27 06:52:22,6,2.56097637631,2.52794382849,9.21242144061,15.4035912901
26,2.44,-0.45,0.45,341.09,2017-03-27 06:52:22,6,2.52162645925,2.48114892741,10.2798535919,15.4035912901
27,2.52,-0.49,0.46,341.08,2017-03-27 06:52:23,7,2.60808358762,2.56719691492,10.1586679665,20.1517251383
28,2.67,-0.04,0.33,341.03,2017-03-27 06:52:23,7,2.69061331298,2.67029960866,7.04498653115,20.1517251383
29,2.72,-0.15,0.32,341.06,2017-03-27 06:52:23,7,2.74286346725,2.72413288956,6.69974965888,20.1517251383
30,2.78,-0.18,0.42,341.04,2017-03-27 06:52:23,7,2.8173036755,2.78582124337,8.57354028902,20.1517251383
31,2.67,0.2,0.55,341.04,2017-03-27 06:52:24,8,2.73338617835,2.67748015866,11.6080542977,25.0211636358
32,2.39,0.04,0.65,341.06,2017-03-27 06:52:24,8,2.4771354424,2.3903347046,15.2125092847,25.0211636358
33,2.67,-0.09,0.51,341.04,2017-03-27 06:52:24,8,2.71976101891,2.67151642331,10.807883887,25.0211636358
34,2.75,-0.01,0.34,341.1,2017-03-27 06:52:24,8,2.77095651355,2.75001818176,7.0480287531,25.0211636358
35,2.87,-0.03,0.39,341.09,2017-03-27 06:52:25,9,2.89653240962,2.87015679014,-7.73802047559,27.4659658304
36,3.02,-0.01,0.35,341.07,2017-03-27 06:52:25,9,3.04023025444,3.02001655625,-6.61071143658,27.4659658304
37,2.79,0.09,0.16,341.1,2017-03-27 06:52:25,9,2.79603290396,2.79145123547,3.28048188684,27.4659658304
38,3.06,-0.16,0.2,341.1,2017-03-27 06:52:25,9,3.07070024587,3.06418015136,3.73441638166,27.4659658304
39,2.96,0.34,-0.01,341.11,2017-03-27 06:52:26,10,2.97947982037,2.97946303887,-0.192301645043,26.7479860272
40,2.95,0.74,-0.09,341.18,2017-03-27 06:52:26,10,3.04272903822,3.041397705,1.69498246766,26.7479860272
41,3.7,0.08,0.25,341.06,2017-03-27 06:52:26,10,3.70929912517,3.70086476381,3.86456068282,26.7479860272
42,3.81,0.25,0.2,341.09,2017-03-27 06:52:26,10,3.82342778145,3.81819329003,2.99845814717,26.7479860272
43,4.2,-0.23,0.39,341.04,2017-03-27 06:52:27,11,4.22433426708,4.20629290468,5.29721797988,26.2439425015
44,4.45,-0.54,-0.44,341.06,2017-03-27 06:52:27,11,4.50418694106,4.48264430889,-5.60598662292,26.2439425015
45,3.72,-0.91,-0.72,341.04,2017-03-27 06:52:27,11,3.8967807226,3.82968667126,-10.6476009033,26.2439425015
46,3.88,-1.23,-0.11,341.05,2017-03-27 06:52:27,11,4.07178093713,4.07029482962,-1.54804561358,26.2439425015
47,3.4,-0.64,-0.57,341.06,2017-03-27 06:52:28,12,3.50635138,3.45971097059,-9.35564366207,25.5147214706
48,3.96,-1.5,-0.92,341.01,2017-03-27 06:52:28,12,4.33335897428,4.23457199726,-12.2575496305,25.5147214706
49,4.32,-1.64,-1.23,340.98,2017-03-27 06:52:28,12,4.78172562994,4.62082243762,-14.9057226875,25.5147214706
50,4.77,-1.92,-1.65,340.98,2017-03-27 06:52:28,12,5.40016666409,5.14191598531,-17.7910231191,25.5147214706
51,4.54,-2.29,-1.71,341.02,2017-03-27 06:52:29,13,5.36468079199,5.08485004695,-18.5874371368,24.8888817176
52,4.65,-1.0,-1.49,341.05,2017-03-27 06:52:29,13,4.98423514694,4.75631159618,-17.3941017278,24.8888817176
53,4.7,-1.17,-1.12,341.02,2017-03-27 06:52:29,13,4.97124732839,4.84343886097,-13.0202593395,24.8888817176
54,5.45,-0.96,-1.01,341.01,2017-03-27 06:52:29,13,5.6253177688,5.53390458899,-10.3432825042,24.8888817176
55,5.44,-0.47,-1.12,341.02,2017-03-27 06:52:30,14,5.5739483313,5.46026556131,-11.591626881,24.345264804
56,5.31,-0.38,-0.96,341.06,2017-03-27 06:52:30,14,5.40944544293,5.32357962277,-10.2222752883,24.345264804
57,5.07,-0.57,-0.93,341.04,2017-03-27 06:52:30,14,5.18601002699,5.10194080718,-10.3306560298,24.345264804
58,4.76,-0.67,-0.65,341.0,2017-03-27 06:52:30,14,4.85067005681,4.80692209215,7.70092044571,24.345264804
59,4.34,0.03,-0.75,341.07,2017-03-27 06:52:31,15,4.40442958849,4.3401036854,-9.80428049364,23.9477501144
60,4.25,0.17,-0.6,341.06,2017-03-27 06:52:31,15,4.29550928296,4.25339864109,-8.02937361517,23.9477501144
61,3.82,0.24,-0.67,341.07,2017-03-27 06:52:31,15,3.88573030459,3.8275318418,-9.92888790588,23.9477501144
62,3.67,0.28,-0.5,341.04,2017-03-27 06:52:31,15,3.71447169864,3.68066570066,-7.73599030661,23.9477501144
63,3.27,0.63,-0.2,341.1,2017-03-27 06:52:32,16,3.33613548886,3.33013513239,-3.43692005736,23.6866292646
64,2.56,0.57,0.3,341.09,2017-03-27 06:52:32,16,2.63979165845,2.62268945931,6.52549605635,23.6866292646
65,3.08,0.8,0.3,341.05,2017-03-27 06:52:32,16,3.19631037291,3.18220049651,5.38560696265,23.6866292646
66,3.44,0.14,0.59,341.08,2017-03-27 06:52:32,16,3.49303592882,3.44284765855,9.72430544442,23.6866292646
67,3.19,0.15,0.33,341.1,2017-03-27 06:52:33,17,3.21052955134,3.19352469851,5.89966849947,23.3299661329
68,3.44,0.57,0.36,341.09,2017-03-27 06:52:33,17,3.50543863161,3.48690407095,5.89452937373,23.3299661329
69,3.83,0.43,0.15,341.09,2017-03-27 06:52:33,17,3.85698068442,3.85406279139,2.22882497061,23.3299661329
70,3.82,-0.23,-0.2,341.02,2017-03-27 06:52:33,17,3.83214039409,3.82691781986,-2.9916347546,23.3299661329
71,3.34,-0.23,0.17,341.06,2017-03-27 06:52:34,18,3.35222314293,3.34790979568,2.90686565324,22.8915397183
72,3.19,-0.32,0.17,341.06,2017-03-27 06:52:34,18,3.21051397754,3.20600998127,3.03528967309,22.8915397183
73,3.43,-0.27,0.82,341.05,2017-03-27 06:52:34,18,3.53697610962,3.44061041096,13.4052156302,22.8915397183
74,2.94,-0.08,1.43,341.08,2017-03-27 06:52:34,18,3.2703057961,2.94108823397,25.9296968255,22.8915397183
75,2.96,0.01,1.17,341.08,2017-03-27 06:52:35,19,3.18286034881,2.96001689184,21.5673022445,23.3273997634
76,3.17,0.02,1.01,341.09,2017-03-27 06:52:35,19,3.32707078374,3.17006309085,17.6721726358,23.3273997634
77,3.26,0.1,1.15,341.05,2017-03-27 06:52:35,19,3.458337751,3.26153338171,19.422389841,23.3273997634
78,2.92,0.16,1.16,341.11,2017-03-27 06:52:35,19,3.14604513636,2.92438027623,21.6365067351,23.3273997634
79,2.67,0.19,1.41,341.11,2017-03-27 06:52:36,20,3.02540906325,2.67675176286,27.7783709425,23.5386999158
80,2.93,-0.63,0.98,341.11,2017-03-27 06:52:36,20,3.1531254336,2.9969651316,18.1076135155,23.5386999158
81,2.84,-1.01,1.09,341.09,2017-03-27 06:52:36,20,3.20527689911,3.014249492,-19.8807869635,23.5386999158
82,2.6,-1.23,1.07,341.08,2017-03-27 06:52:36,20,3.06884343035,2.87626493912,20.4057162464,23.5386999158
83,2.66,-1.2,0.81,341.08,2017-03-27 06:52:37,21,3.02848146767,2.91815009895,-15.5132238657,23.8165924324
84,2.56,-1.52,0.74,341.06,2017-03-27 06:52:37,21,3.0678331115,2.97724705055,-13.9581200183,23.8165924324
85,2.5,-1.5,0.95,341.05,2017-03-27 06:52:37,21,3.06634962129,2.91547594742,-18.0480601161,23.8165924324
86,2.33,-1.32,0.79,341.03,2017-03-27 06:52:37,21,2.79202435519,2.67792830375,16.436278694,23.8165924324
87,2.36,-1.46,0.78,341.05,2017-03-27 06:52:38,22,2.88263768101,2.77510360167,15.6991113361,23.7288691816
88,2.58,-1.53,0.85,341.09,2017-03-27 06:52:38,22,3.11765937844,2.99954996624,-15.8214485449,23.7288691816
89,2.65,-1.56,0.82,341.05,2017-03-27 06:52:38,22,3.18253043976,3.0750772348,-14.9310589047,23.7288691816
90,2.73,-1.43,1.03,341.11,2017-03-27 06:52:38,22,3.24941533203,3.08185009369,18.4803921446,23.7288691816
91,2.5,-1.85,0.9,341.05,2017-03-27 06:52:39,23,3.23766891451,3.11006430802,16.1395489892,23.7123506474
92,2.52,-1.85,1.0,341.05,2017-03-27 06:52:39,23,3.28220962158,3.1261637833,17.7384799406,23.7123506474
93,2.45,-2.01,0.84,341.07,2017-03-27 06:52:39,23,3.27844475323,3.16900615335,14.8458315931,23.7123506474
94,2.6,-1.61,0.85,341.1,2017-03-27 06:52:39,23,3.17405103929,3.05812033772,15.5331922512,23.7123506474
95,1.98,-1.58,0.77,341.08,2017-03-27 06:52:40,24,2.64758380415,2.53314034353,16.9077258705,23.5776012864
96,1.86,-1.18,0.96,341.1,2017-03-27 06:52:40,24,2.40283166285,2.20272558436,23.54871307,23.5776012864
97,1.81,-1.33,0.93,341.07,2017-03-27 06:52:40,24,2.43102858889,2.24610774452,22.4919806673,23.5776012864
98,1.96,-0.98,0.84,341.1,2017-03-27 06:52:40,24,2.34682764599,2.19134661795,-20.9731240354,23.5776012864
99,2.49,-0.93,0.51,341.09,2017-03-27 06:52:41,25,2.70649219471,2.658006772,-10.861512861,23.5471084923
100,2.39,-1.02,0.38,341.1,2017-03-27 06:52:41,25,2.62619496611,2.59855729204,8.31967767785,23.5471084923
101,1.82,-1.33,-0.09,341.09,2017-03-27 06:52:41,25,2.25596985795,2.25417390633,-2.28637317524,23.5471084923
102,1.87,-1.93,-0.14,341.05,2017-03-27 06:52:41,25,2.69098494979,2.68734069295,-2.9821913658,23.5471084923
103,1.89,-1.58,0.3,341.03,2017-03-27 06:52:42,26,2.48163252719,2.46343256453,-6.94336380728,23.8472431147
104,1.68,-1.69,0.27,341.07,2017-03-27 06:52:42,26,2.39820766407,2.38296034377,6.46429792313,23.8472431147
105,1.78,-1.44,0.29,341.07,2017-03-27 06:52:42,26,2.3078344828,2.2895414388,7.21880944545,23.8472431147
106,2.41,-1.28,0.41,341.09,2017-03-27 06:52:42,26,2.75945646822,2.72882758708,-8.54464356321,23.8472431147
107,2.37,-0.96,0.22,341.09,2017-03-27 06:52:43,27,2.5664956653,2.55704908048,4.91742876056,23.9047589863
108,1.94,-1.94,0.74,341.1,2017-03-27 06:52:43,27,2.84161925669,2.743574311,-15.0946823731,23.9047589863
109,1.68,-1.69,0.9,341.04,2017-03-27 06:52:43,27,2.54725342281,2.38296034377,-20.6906224327,23.9047589863
110,2.37,-1.76,1.23,341.07,2017-03-27 06:52:43,27,3.19803064401,2.95203319765,22.6196361913,23.9047589863
111,2.81,-1.61,1.07,341.09,2017-03-27 06:52:44,28,3.41073305904,3.23854905783,18.2832901717,23.6207706728
112,2.89,-1.41,0.91,341.06,2017-03-27 06:52:44,28,3.34190065681,3.21561813653,15.8011842424,23.6207706728
113,2.57,-1.08,0.59,341.09,2017-03-27 06:52:44,28,2.84945608845,2.7877051494,11.9499439507,23.6207706728
114,1.63,-1.15,0.18,341.08,2017-03-27 06:52:44,28,2.00294782758,1.99484335225,5.15598698456,23.6207706728
115,2.27,-0.97,0.45,341.08,2017-03-27 06:52:45,29,2.50924291371,2.46856233464,-10.3311420835,23.3989835662
116,2.31,-1.8,0.57,341.08,2017-03-27 06:52:45,29,2.98345437371,2.92849790848,11.0142833677,23.3989835662
117,2.54,-1.08,0.47,341.09,2017-03-27 06:52:45,29,2.79980356454,2.76007246282,9.66393660192,23.3989835662
118,2.08,-1.83,0.86,341.06,2017-03-27 06:52:45,29,2.90084470456,2.77043317913,17.2454282182,23.3989835662
119,2.08,-1.23,0.91,341.05,2017-03-27 06:52:46,30,2.58213090296,2.41646435935,20.6355334342,23.273445302
120,2.37,-0.8,-0.37,341.1,2017-03-27 06:52:46,30,2.52859644863,2.50137961933,8.41408610824,23.273445302
121,1.89,-1.89,0.35,341.11,2017-03-27 06:52:46,30,2.69568173196,2.67286363289,7.46018980147,23.273445302
122,2.66,-1.03,-0.04,341.08,2017-03-27 06:52:46,30,2.85273552928,2.85245508291,0.803406506365,23.273445302
123,2.14,-0.58,0.4,341.09,2017-03-27 06:52:47,31,2.25299800266,2.21720544831,10.2265750974,23.3630093951
124,2.06,-1.01,0.56,341.12,2017-03-27 06:52:47,31,2.36163079248,2.29427548477,-13.7168749309,23.3630093951
125,2.15,0.68,0.65,341.07,2017-03-27 06:52:47,31,2.34678503489,2.25497228364,16.0797259623,23.3630093951
126,2.35,0.51,0.5,341.02,2017-03-27 06:52:47,31,2.45613517543,2.40470372395,11.7459097106,23.3630093951
127,2.27,0.17,0.38,341.05,2017-03-27 06:52:48,32,2.30785614803,2.2763567383,9.47719194918,23.4355568292
128,2.19,-0.07,0.55,341.07,2017-03-27 06:52:48,32,2.25909273825,2.19111843587,14.0908762899,23.4355568292
129,2.71,-0.12,0.7,341.07,2017-03-27 06:52:48,32,2.80151744596,2.7126555255,14.4694992981,23.4355568292
130,2.91,0.22,0.56,341.1,2017-03-27 06:52:48,32,2.97154841791,2.91830430216,10.8625714969,23.4355568292
131,2.83,0.05,0.12,341.04,2017-03-27 06:52:49,33,2.83298429223,2.83044166165,2.42767008615,23.4498110208
132,3.08,0.13,0.1,341.07,2017-03-27 06:52:49,33,3.08436379177,3.08274228569,1.85794627259,23.4498110208
133,2.98,0.14,0.05,341.09,2017-03-27 06:52:49,33,2.98370574957,2.98328677804,0.960189547742,23.4498110208
134,2.98,0.09,0.26,341.07,2017-03-27 06:52:49,33,2.99267438924,2.98135875064,4.98407270499,23.4498110208
135,2.97,-0.56,0.47,341.04,2017-03-27 06:52:50,34,3.05865983725,3.02233353553,-8.83920890786,23.367616474
136,2.64,-0.33,-0.09,341.08,2017-03-27 06:52:50,34,2.66206686618,2.66054505694,-1.9374430693,23.367616474
137,2.81,-0.99,0.38,341.05,2017-03-27 06:52:50,34,3.00343137095,2.97929521867,-7.26865509172,23.367616474
138,2.7,-0.76,0.35,341.06,2017-03-27 06:52:50,34,2.82667649369,2.8049242414,7.11263610544,23.367616474
139,2.74,-0.84,0.37,341.04,2017-03-27 06:52:51,35,2.88965395852,2.86586810583,-7.35652013359,23.1627276223
140,2.6,-0.78,0.56,341.05,2017-03-27 06:52:51,35,2.77164211254,2.71447969232,11.6566459422,23.1627276223
141,2.39,-0.77,0.53,341.05,2017-03-27 06:52:51,35,2.56630083973,2.5109759059,11.9186651806,23.1627276223
142,2.56,-0.79,0.3,341.07,2017-03-27 06:52:51,35,2.69586720741,2.67912299083,6.38919055731,23.1627276223
143,2.41,-0.89,0.29,341.05,2017-03-27 06:52:52,36,2.58540132281,2.56908544039,6.44032212067,22.957529728
144,2.29,-0.8,0.17,341.03,2017-03-27 06:52:52,36,2.4316660955,2.42571638903,-4.00887044773,22.957529728
145,2.34,-1.18,0.01,341.07,2017-03-27 06:52:52,36,2.62070601175,2.62068693285,-0.218627798368,22.957529728
146,2.09,-0.82,0.28,341.09,2017-03-27 06:52:52,36,2.26249861878,2.24510578815,7.10897871009,22.957529728
147,2.27,-0.94,0.21,341.08,2017-03-27 06:52:53,37,2.46588726425,2.4569289774,4.88534310153,22.7450026789
148,2.33,-0.98,0.13,341.1,2017-03-27 06:52:53,37,2.5310472141,2.5277064703,2.94412925644,22.7450026789
149,2.21,-0.73,0.49,341.07,2017-03-27 06:52:53,37,2.37846589212,2.32744495101,-11.8889312293,22.7450026789
150,2.29,-0.66,0.69,341.04,2017-03-27 06:52:53,37,2.48108847081,2.38321211813,-16.1470629436,22.7450026789
151,2.0,-1.2,0.59,341.02,2017-03-27 06:52:54,38,2.40584704418,2.33238075794,14.1957735087,22.4965793553
152,2.2,-1.3,0.76,341.04,2017-03-27 06:52:54,38,2.66600825205,2.55538646784,16.5630559073,22.4965793553
153,2.13,-1.16,0.72,341.0,2017-03-27 06:52:54,38,2.53,2.42538656713,16.5340424638,22.4965793553
154,2.22,-0.94,0.5,341.02,2017-03-27 06:52:54,38,2.46211291374,2.41080899285,11.716987118,22.4965793553
155,2.28,-0.93,0.81,341.05,2017-03-27 06:52:55,39,2.59218054927,2.46237690048,18.2086440131,22.2358760741
156,2.35,-0.83,0.81,341.04,2017-03-27 06:52:55,39,2.62059153628,2.49226804337,18.0044295439,22.2358760741
157,2.34,-0.76,0.96,341.05,2017-03-27 06:52:55,39,2.64098466486,2.46032518176,21.3153475664,22.2358760741
158,2.45,-0.64,0.7,341.09,2017-03-27 06:52:55,39,2.62718480507,2.53221247134,15.4528268478,22.2358760741
159,2.5,-0.81,0.94,341.06,2017-03-27 06:52:56,40,2.7910034038,2.62794596596,19.6818153886,22.0184571905
160,2.55,-0.77,0.91,341.02,2017-03-27 06:52:56,40,2.81487122263,2.66371920442,-18.8615831808,22.0184571905
161,2.68,-0.54,0.85,341.09,2017-03-27 06:52:56,40,2.86295302092,2.73386173754,17.2712793852,22.0184571905
162,2.64,-0.65,0.81,341.08,2017-03-27 06:52:56,40,2.83693496577,2.71884166512,16.5898987623,22.0184571905
163,2.71,-0.68,0.69,341.08,2017-03-27 06:52:57,41,2.87795065976,2.79401145309,13.8720179617,21.803823848
164,2.68,-0.45,0.66,341.08,2017-03-27 06:52:57,41,2.79651568921,2.71751724926,13.6510467871,21.803823848
165,2.71,-0.51,0.6,341.08,2017-03-27 06:52:57,41,2.82209142304,2.75757139527,12.2752479919,21.803823848
166,2.74,-0.49,0.64,341.06,2017-03-27 06:52:57,41,2.85609873779,2.78346905857,-12.9488958105,21.803823848
167,2.7,-0.61,0.64,341.05,2017-03-27 06:52:58,42,2.84107374068,2.76804985504,13.0185759371,21.5940478956
168,2.74,-0.63,0.61,341.06,2017-03-27 06:52:58,42,2.87690806249,2.81149426462,12.2415291665,21.5940478956
169,2.82,-0.58,0.59,341.08,2017-03-27 06:52:58,42,2.93886032332,2.87902761362,-11.5812938574,21.5940478956
170,2.68,-0.6,0.65,341.07,2017-03-27 06:52:58,42,2.82221544181,2.746343023,13.3156480785,21.5940478956
171,2.76,-0.64,0.6,341.07,2017-03-27 06:52:59,43,2.89606629758,2.83323137071,-11.9570021533,21.5794681194
172,2.9,-0.77,0.55,341.07,2017-03-27 06:52:59,43,3.05047537279,3.0004832944,10.3872208869,21.5794681194
173,2.92,-0.81,0.57,341.09,2017-03-27 06:52:59,43,3.08340720632,3.0302640149,10.6529956137,21.5794681194
174,2.9,-0.72,0.47,341.08,2017-03-27 06:52:59,43,3.02478098381,2.98804283771,8.93901841674,21.5794681194
175,3.06,-0.81,0.35,341.08,2017-03-27 06:53:00,44,3.18468208774,3.16539097111,6.30961328203,21.3613062999
176,3.01,-0.73,0.37,341.1,2017-03-27 06:53:00,44,3.11927876279,3.09725685083,6.81230189708,21.3613062999
177,3.05,-0.78,0.36,341.09,2017-03-27 06:53:00,44,3.16867480187,3.14815819171,6.52358324628,21.3613062999
178,2.94,-0.81,0.39,341.06,2017-03-27 06:53:00,44,3.07437798587,3.04954094906,7.28788821277,21.3613062999
179,2.91,-0.87,0.25,341.11,2017-03-27 06:53:01,45,3.04753999153,3.0372685097,4.70545397359,21.2287331582
180,2.93,-0.55,0.42,341.08,2017-03-27 06:53:01,45,3.0106145552,2.98117426529,8.01928478935,21.2287331582
181,2.86,-0.34,0.39,341.07,2017-03-27 06:53:01,45,2.90642391953,2.88013888554,7.71152500609,21.2287331582
182,2.77,-0.62,0.33,341.08,2017-03-27 06:53:01,45,2.85765638242,2.83853835627,6.63126789892,21.2287331582
183,2.77,-0.58,0.38,341.1,2017-03-27 06:53:02,46,2.85546843793,2.8300706705,7.64749401117,21.0395119837
184,2.93,-0.58,0.07,341.08,2017-03-27 06:53:02,46,2.98767468109,2.98685453278,-1.34253960956,21.0395119837
185,2.94,-0.56,-0.08,341.05,2017-03-27 06:53:02,46,2.99392718682,2.9928581657,1.53116883119,21.0395119837
186,2.98,-0.52,-0.12,341.07,2017-03-27 06:53:02,46,3.02740813238,3.02502892548,2.27167759755,21.0395119837
187,3.04,-0.34,-0.18,341.06,2017-03-27 06:53:03,47,3.06424542098,3.05895406961,-3.36760908904,20.8681463947
188,3.01,-0.16,0.05,341.07,2017-03-27 06:53:03,47,3.0146641604,3.014249492,0.950328189626,20.8681463947
189,3.04,-0.4,0.14,341.09,2017-03-27 06:53:03,47,3.06939733498,3.06620286348,2.61425686293,20.8681463947
190,2.78,-0.37,0.03,341.1,2017-03-27 06:53:03,47,2.80467466919,2.80451421818,-0.612871853921,20.8681463947
191,2.79,-0.2,0.03,341.06,2017-03-27 06:53:04,48,2.79732014614,2.79715927326,0.614483236437,20.6935193757
192,2.44,-0.31,0.06,341.11,2017-03-27 06:53:04,48,2.46034550419,2.45961379082,-1.39740032603,20.6935193757
193,2.43,-0.18,0.21,341.07,2017-03-27 06:53:04,48,2.44569008666,2.43665754672,4.92578688001,20.6935193757
194,2.44,-0.68,0.13,341.12,2017-03-27 06:53:04,48,2.53631622634,2.53298243184,-2.93800767038,20.6935193757
195,3.03,-0.78,0.01,341.06,2017-03-27 06:53:05,49,3.12880168755,3.12878570695,-0.183124028886,20.609202238
196,2.97,-0.77,0.12,341.1,2017-03-27 06:53:05,49,3.07053741225,3.06819164982,-2.23975285653,20.609202238
197,3.15,-0.61,0.09,341.07,2017-03-27 06:53:05,49,3.20978192406,3.20851990799,-1.60674345109,20.609202238
198,3.36,-0.64,0.31,341.1,2017-03-27 06:53:05,49,3.43442862788,3.42040933223,-5.17870678809,20.609202238
199,3.03,-0.48,0.33,341.1,2017-03-27 06:53:06,50,3.08548213412,3.06778421666,6.13966961194,20.5340887687
200,2.85,-0.72,0.28,341.11,2017-03-27 06:53:06,50,2.95284608471,2.93954078046,5.44117682763,20.5340887687
201,2.61,-0.56,0.47,341.07,2017-03-27 06:53:06,50,2.71046121537,2.6694006818,9.98569075406,20.5340887687
202,2.43,-0.64,0.42,341.09,2017-03-27 06:53:06,50,2.5477244749,2.51286688864,9.48869452767,20.5340887687
203,2.65,-0.76,0.47,341.09,2017-03-27 06:53:07,51,2.79660508474,2.75682788726,9.67509545808,20.4436749119
204,2.81,-0.71,0.5,341.09,2017-03-27 06:53:07,51,2.94112223479,2.89830985231,9.78800132564,20.4436749119
205,2.95,-1.06,0.43,341.1,2017-03-27 06:53:07,51,3.16401643485,3.13466106621,-7.81085156179,20.4436749119
206,3.0,-1.0,0.44,341.08,2017-03-27 06:53:07,51,3.19274176845,3.16227766017,-7.92128974001,20.4436749119
207,3.16,-1.37,0.36,341.08,2017-03-27 06:53:08,52,3.46296116063,3.44419801986,5.96709395197,20.3934329248
208,3.01,-1.05,0.49,341.09,2017-03-27 06:53:08,52,3.22532168938,3.18788331029,8.7383738684,20.3934329248
209,3.32,-1.1,0.49,341.08,2017-03-27 06:53:08,52,3.53164267728,3.49748481055,7.97526796128,20.3934329248
210,3.33,-1.1,0.32,341.09,2017-03-27 06:53:08,52,3.52154795509,3.50697875671,-5.2136094805,20.3934329248
211,3.17,-1.0,0.16,341.09,2017-03-27 06:53:09,53,3.32783713544,3.32398856797,2.75580201739,20.3680354328
212,3.05,-0.95,0.01,341.1,2017-03-27 06:53:09,53,3.19454222073,3.19452656899,0.179355504257,20.3680354328
213,2.96,-1.07,0.13,341.1,2017-03-27 06:53:09,53,3.1501428539,3.14745929283,2.3651521468,20.3680354328
214,3.41,-1.3,0.26,341.06,2017-03-27 06:53:09,53,3.65864729101,3.6493972105,4.07513179208,20.3680354328
215,3.41,-1.23,0.06,341.09,2017-03-27 06:53:10,54,3.62554823441,3.62505172377,-0.948243820702,20.4011679318
216,3.62,-1.22,0.18,341.11,2017-03-27 06:53:10,54,3.82429078392,3.82005235566,-2.69776871321,20.4011679318
217,3.52,-1.16,0.11,341.08,2017-03-27 06:53:10,54,3.70784303875,3.70621100317,1.70003437216,20.4011679318
218,3.35,-1.18,0.04,341.1,2017-03-27 06:53:10,54,3.55197128367,3.55174604948,0.645241597181,20.4011679318
219,3.43,-1.17,0.14,341.1,2017-03-27 06:53:11,55,3.62676164091,3.62405849842,2.21227734057,21.5113697153
220,3.43,-1.04,0.17,341.09,2017-03-27 06:53:11,55,3.58823076181,3.58420144523,2.71552491288,21.5113697153
221,3.69,-1.04,0.34,341.1,2017-03-27 06:53:11,55,3.84880500935,3.8337579475,5.06806435881,21.5113697153
222,3.56,-1.16,0.23,341.08,2017-03-27 06:53:11,55,3.75127978162,3.74422221563,-3.51514697754,21.5113697153
