,u_x,u_y,u_z,sos,Time-stamp,t,V,Uxy,Theta,Turb_intensity
62,3.58,-1.09,0.88,340.0,2017-03-27 06:52:31,15,3.8443334923,3.74225867625,-13.2328097153,16.9068760849
63,3.37,-1.06,0.68,340.01,2017-03-27 06:52:32,16,3.59762421606,3.53277511314,-10.8952261743,16.5942840363
64,3.17,-1.03,0.98,340.0,2017-03-27 06:52:32,16,3.47421933677,3.33313666086,16.384250994,16.5942840363
65,3.25,-0.87,1.09,340.03,2017-03-27 06:52:32,16,3.53659440705,3.36443160133,-17.9511554761,16.5942840363
66,3.47,-1.07,0.54,340.04,2017-03-27 06:52:32,16,3.6711578555,3.63122568839,8.45847343171,16.5942840363
67,3.38,-0.93,-0.14,340.04,2017-03-27 06:52:33,17,3.50840419564,3.50560979004,-2.28694842956,16.2925360524
68,2.95,-0.54,-0.4,340.04,2017-03-27 06:52:33,17,3.02557432564,2.99901650546,-7.59710486392,16.2925360524
69,3.41,-0.09,-0.39,340.01,2017-03-27 06:52:33,17,3.43340938427,3.41118747652,-6.52228876562,16.2925360524
70,3.79,0.34,-0.33,340.03,2017-03-27 06:52:33,17,3.81950258542,3.80522009876,-4.95645952827,16.2925360524
71,4.48,0.47,0.23,340.0,2017-03-27 06:52:34,18,4.51045452255,4.50458655151,2.92293092476,15.9564534154
72,4.02,-0.54,0.31,340.03,2017-03-27 06:52:34,18,4.06793559438,4.05610650748,4.3705038103,15.9564534154
73,3.51,-1.76,0.43,340.04,2017-03-27 06:52:34,18,3.95001265821,3.92653791526,6.24962741346,15.9564534154
74,3.59,-1.63,0.29,340.03,2017-03-27 06:52:34,18,3.95336565473,3.94271480074,4.20672289366,15.9564534154
75,3.36,-1.22,0.66,340.02,2017-03-27 06:52:35,19,3.63505158148,3.57463284828,10.4609597182,15.7742821676
76,3.38,-1.53,0.93,340.05,2017-03-27 06:52:35,19,3.82494444404,3.71016172154,-14.0719865648,15.7742821676
77,3.47,-1.57,1.09,340.04,2017-03-27 06:52:35,19,3.96155272589,3.8086480541,15.9706339661,15.7742821676
78,3.73,-1.63,0.05,340.01,2017-03-27 06:52:35,19,4.0709089894,4.07060192109,-0.703739881081,15.7742821676
79,3.59,-1.24,0.09,340.02,2017-03-27 06:52:36,20,3.79918412294,3.79811795499,-1.35742370262,15.494758642
80,3.7,-1.23,0.26,340.03,2017-03-27 06:52:36,20,3.90774871249,3.89908963734,3.81496271827,15.494758642
81,3.36,-1.6,0.29,340.05,2017-03-27 06:52:36,20,3.73278716243,3.72150507188,4.45579552493,15.494758642
82,4.0,-1.52,-0.1,340.02,2017-03-27 06:52:36,20,4.28023363848,4.2790653185,-1.33873517237,15.494758642
83,4.84,-1.36,0.26,339.99,2017-03-27 06:52:37,21,5.03416328698,5.02744467896,-2.96047873551,16.5371286876
84,4.61,-1.71,0.69,340.02,2017-03-27 06:52:37,21,4.96510825662,4.91692993645,7.98823622663,16.5371286876
85,3.26,-2.65,0.66,340.01,2017-03-27 06:52:37,21,4.25272853589,4.20120220889,-8.92807571134,16.5371286876
86,3.38,-2.58,0.7,340.0,2017-03-27 06:52:37,21,4.30938510695,4.25215239614,9.34832846415,16.5371286876
87,3.92,-2.91,1.07,340.0,2017-03-27 06:52:38,22,4.99793957547,4.88205899186,-12.3620408316,17.2061420361
88,4.27,-2.71,1.04,339.98,2017-03-27 06:52:38,22,5.16319668423,5.05737085846,11.6203367405,17.2061420361
89,4.25,-2.68,1.06,339.99,2017-03-27 06:52:38,22,5.13502677695,5.02443031597,11.9129538424,17.2061420361
90,4.22,-2.64,0.95,339.99,2017-03-27 06:52:38,22,5.06759311705,4.97775049596,10.8049234072,17.2061420361
91,4.01,-2.59,0.86,340.02,2017-03-27 06:52:39,23,4.85054636098,4.77369877558,-10.2125093289,17.0751225481
92,3.55,-2.47,0.88,340.06,2017-03-27 06:52:39,23,4.41336606232,4.32474276692,-11.5015411032,17.0751225481
93,3.86,-2.29,1.54,340.05,2017-03-27 06:52:39,23,4.74502897778,4.48817334781,-18.9383249018,17.0751225481
94,3.97,-2.11,1.44,340.01,2017-03-27 06:52:39,23,4.72086856415,4.49588700926,17.7598854648,17.0751225481
95,3.81,-2.44,1.41,340.01,2017-03-27 06:52:40,24,4.73896613197,4.5243452565,17.3095045463,17.212663695
96,4.12,-3.74,1.29,340.01,2017-03-27 06:52:40,24,5.71192611997,5.56435081568,-13.0524696657,17.212663695
97,3.96,-3.0,1.05,340.07,2017-03-27 06:52:40,24,5.07780464374,4.96805797068,-11.9338517085,17.212663695
98,3.08,-3.17,1.46,340.04,2017-03-27 06:52:40,24,4.65477174521,4.41987556386,18.2797345655,17.212663695
99,3.68,-3.11,1.1,340.02,2017-03-27 06:52:41,25,4.94211493189,4.81814279573,12.8604245764,17.1812745097
100,3.22,-3.58,1.53,340.03,2017-03-27 06:52:41,25,5.05229650753,4.81505970887,17.6278143082,17.1812745097
101,2.93,-3.46,1.4,339.99,2017-03-27 06:52:41,25,4.74515542422,4.53392765712,-17.1598012958,17.1812745097
102,2.36,-3.6,0.84,340.04,2017-03-27 06:52:41,25,4.38579525286,4.30460218836,11.0419354575,17.1812745097
103,2.68,-3.03,0.46,340.06,2017-03-27 06:52:42,26,4.07122831588,4.04515759891,6.48759031487,16.9638443627
104,1.85,-2.02,1.01,340.05,2017-03-27 06:52:42,26,2.91941775017,2.73914220149,-20.2403718316,16.9638443627
105,1.65,-1.81,1.58,340.0,2017-03-27 06:52:42,26,2.91461832836,2.44920395231,32.8263682371,16.9638443627
106,2.25,-1.15,1.86,339.98,2017-03-27 06:52:42,26,3.13761055582,2.5268557537,36.3565121618,16.9638443627
107,2.45,-0.88,2.09,339.97,2017-03-27 06:52:43,27,3.33841279652,2.60324797129,38.7590028124,16.7273610391
108,2.66,-0.28,1.29,340.04,2017-03-27 06:52:43,27,2.96952858212,2.67469624444,25.7479090538,16.7273610391
109,2.98,0.33,1.86,340.07,2017-03-27 06:52:43,27,3.52829987388,2.99821613631,31.8141772233,16.7273610391
110,3.24,0.86,1.24,340.1,2017-03-27 06:52:43,27,3.57418522184,3.35219331185,20.2997901306,16.7273610391
111,4.06,1.12,0.58,340.04,2017-03-27 06:52:44,28,4.25139976949,4.21165050782,7.84106671476,16.5743591636
112,3.87,1.23,1.23,340.06,2017-03-27 06:52:44,28,4.24295887324,4.06076347501,16.8514926784,16.5743591636
113,3.46,0.97,1.78,339.98,2017-03-27 06:52:44,28,4.01009974938,3.59339672177,26.3516546746,16.5743591636
114,3.45,0.89,1.59,340.09,2017-03-27 06:52:44,28,3.90162786539,3.56294821742,24.0492784924,16.5743591636
115,3.71,1.1,1.67,340.06,2017-03-27 06:52:45,29,4.21461742036,3.86963822598,23.3433320525,17.6247728376
116,2.9,1.15,2.04,340.02,2017-03-27 06:52:45,29,3.72747904085,3.11969549796,33.1810730918,17.6247728376
117,2.59,0.22,2.12,339.98,2017-03-27 06:52:45,29,3.35423612765,2.59932683593,39.2005395834,17.6247728376
118,3.13,0.17,2.07,340.06,2017-03-27 06:52:45,29,3.75642116914,3.13461321378,33.4395179924,17.6247728376
119,2.63,-0.07,2.14,340.02,2017-03-27 06:52:46,30,3.39137140402,2.63093139401,39.1249115573,17.6295011033
120,3.22,0.16,2.32,340.17,2017-03-27 06:52:46,30,3.97195166134,3.2239727046,35.7391330491,17.6295011033
121,3.75,0.35,2.47,340.11,2017-03-27 06:52:46,30,4.50398712254,3.76629791705,33.2575201774,17.6295011033
122,3.47,0.43,2.37,340.11,2017-03-27 06:52:46,30,4.22406202606,3.49654114805,34.1299181507,17.6295011033
123,3.8,0.16,1.54,340.09,2017-03-27 06:52:47,31,4.10331573243,3.80336692945,22.0432416134,18.3145859034
124,3.63,0.87,1.94,340.12,2017-03-27 06:52:47,31,4.2068277835,3.73280055722,27.4616678046,18.3145859034
125,3.66,0.74,2.29,340.12,2017-03-27 06:52:47,31,4.38033103772,3.7340594532,31.5196893124,18.3145859034
126,3.94,1.09,1.75,340.07,2017-03-27 06:52:47,31,4.44681908784,4.08799461839,23.1749320737,18.3145859034
127,3.23,1.82,1.87,340.08,2017-03-27 06:52:48,32,4.15237281563,3.70746544151,26.7658157583,18.1122747756
128,3.53,2.09,2.16,340.07,2017-03-27 06:52:48,32,4.63622691421,4.10231641881,27.7682309977,18.1122747756
129,3.33,2.19,2.18,340.04,2017-03-27 06:52:48,32,4.54284052108,3.98559907668,28.6773017106,18.1122747756
130,3.66,1.6,2.76,340.08,2017-03-27 06:52:48,32,4.85522399071,3.99444614434,34.6428975068,18.1122747756
131,4.03,0.92,2.37,340.08,2017-03-27 06:52:49,33,4.7648924437,4.13367874901,29.8273369332,17.8758580853
132,4.38,0.49,2.14,340.08,2017-03-27 06:52:49,33,4.89939792219,4.4073234508,25.8991449219,17.8758580853
133,4.74,-0.61,2.7,340.07,2017-03-27 06:52:49,33,5.48905274159,4.77908987151,29.4647599399,17.8758580853
134,4.1,0.13,2.78,340.02,2017-03-27 06:52:49,33,4.95533046325,4.10206045787,34.1258152546,17.8758580853
135,2.04,0.31,1.78,340.07,2017-03-27 06:52:50,34,2.72508715457,2.06341949201,40.7825571636,17.8849980621
136,2.22,-0.13,1.56,340.05,2017-03-27 06:52:50,34,2.7164130761,2.22380304883,35.0496971946,17.8849980621
137,1.83,-0.14,2.16,340.05,2017-03-27 06:52:50,34,2.83444880003,1.83534737856,-49.6455150394,17.8849980621
138,2.31,0.09,2.25,340.11,2017-03-27 06:52:50,34,3.22594172297,2.31175258192,44.2244326815,17.8849980621
139,3.49,-0.7,2.31,340.03,2017-03-27 06:52:51,35,4.24337130122,3.55950839302,-32.9822010516,18.4526261996
140,3.36,-0.66,2.52,340.05,2017-03-27 06:52:51,35,4.25154089713,3.42420793761,36.3507125874,18.4526261996
141,3.05,-1.94,1.69,340.09,2017-03-27 06:52:51,35,3.99026314922,3.6147060738,25.0577136235,18.4526261996
142,2.15,-2.22,0.78,340.09,2017-03-27 06:52:51,35,3.18736568344,3.09045304122,14.165062322,18.4526261996
143,2.1,-1.33,0.84,340.12,2017-03-27 06:52:52,36,2.62383307396,2.48573932664,-18.6715318361,18.289568929
144,2.65,0.04,1.39,340.16,2017-03-27 06:52:52,36,2.99269109666,2.6503018696,27.6755974221,18.289568929
145,2.81,-0.1,1.63,340.11,2017-03-27 06:52:52,36,3.25007692217,2.81177879642,30.1010499619,18.289568929
146,3.06,-0.98,0.83,340.11,2017-03-27 06:52:52,36,3.3185689687,3.21309819333,14.4838916109,18.289568929
147,4.31,-1.52,0.47,340.04,2017-03-27 06:52:53,37,4.59427905117,4.57017505135,5.87169601853,18.317800902
148,4.31,-1.07,0.5,340.0,2017-03-27 06:52:53,37,4.46889248025,4.44083325514,6.42396273278,18.317800902
149,4.62,-1.09,0.25,339.99,2017-03-27 06:52:53,37,4.75341982156,4.74684105485,3.01478876761,18.317800902
150,4.92,-1.78,0.54,340.02,2017-03-27 06:52:53,37,5.25988593032,5.23209327134,-5.89258603955,18.317800902
151,3.98,-2.1,0.38,340.09,2017-03-27 06:52:54,38,4.51606022989,4.50004444422,4.82681133438,18.3338706147
152,4.22,-1.63,0.17,340.05,2017-03-27 06:52:54,38,4.52705202091,4.52385897216,2.15207891234,18.3338706147
153,4.08,-1.84,-0.19,340.04,2017-03-27 06:52:54,38,4.47974329622,4.47571223382,-2.43082334194,18.3338706147
154,4.14,-2.33,0.73,340.08,2017-03-27 06:52:54,38,4.80639157789,4.75063153696,8.73595433997,18.3338706147
155,3.15,-1.86,1.33,340.11,2017-03-27 06:52:55,39,3.89242854783,3.65815527281,-19.9798102438,18.2331059808
156,2.87,-2.37,0.77,340.09,2017-03-27 06:52:55,39,3.80088147671,3.72206931693,-11.6881394229,18.2331059808
157,2.62,-2.17,1.04,340.14,2017-03-27 06:52:55,39,3.55737262597,3.40195532011,16.9987351775,18.2331059808
158,2.66,-2.29,1.31,340.16,2017-03-27 06:52:55,39,3.74643830858,3.50994301948,20.4668533078,18.2331059808
159,2.48,-0.69,1.27,340.18,2017-03-27 06:52:56,40,2.87043550703,2.57419890451,-26.259767147,18.2434912648
160,1.92,-0.71,1.72,340.17,2017-03-27 06:52:56,40,2.67374269517,2.04707107839,-40.037811931,18.2434912648
161,2.02,-1.69,1.21,340.17,2017-03-27 06:52:56,40,2.89837885722,2.63372359977,-24.6752604913,18.2434912648
162,2.96,-2.68,1.38,340.08,2017-03-27 06:52:56,40,4.22473667818,3.99299386426,-19.0654228692,18.2434912648
163,3.41,-2.73,1.42,340.05,2017-03-27 06:52:57,41,4.5931906122,4.36818039921,-18.0082113718,18.1189946169
164,4.62,-2.18,1.54,340.13,2017-03-27 06:52:57,41,5.33557869401,5.10850271606,16.7758632824,18.1189946169
165,3.98,-1.35,2.15,340.19,2017-03-27 06:52:57,41,4.72074146719,4.20272530627,-27.0930505812,18.1189946169
166,3.49,-1.15,2.09,340.25,2017-03-27 06:52:57,41,4.22737507207,3.67458841233,29.6299714704,18.1189946169
167,2.82,-0.84,1.73,340.23,2017-03-27 06:52:58,42,3.41334147134,2.94244796046,30.4532216825,18.0174491556
168,3.23,-1.39,2.21,340.27,2017-03-27 06:52:58,42,4.15320358278,3.5163901945,-32.1487630683,18.0174491556
169,3.1,-1.16,1.62,340.23,2017-03-27 06:52:58,42,3.68510515454,3.30992447044,-26.0788431287,18.0174491556
170,2.76,-1.23,1.9,340.24,2017-03-27 06:52:58,42,3.5693837003,3.02167172274,-32.1613120953,18.0174491556
171,2.88,-1.3,1.33,340.22,2017-03-27 06:52:59,43,3.42830862088,3.15981012088,-22.8267788466,17.8881179523
172,2.97,-1.41,1.28,340.23,2017-03-27 06:52:59,43,3.52808730051,3.28770436627,21.2724265162,17.8881179523
173,3.12,-1.55,1.57,340.15,2017-03-27 06:52:59,43,3.82123016841,3.48380539066,-24.2590242635,17.8881179523
174,3.0,-2.05,1.73,340.16,2017-03-27 06:52:59,43,4.02435087933,3.6335244598,-25.4601348007,17.8881179523
175,3.44,-2.65,1.14,340.03,2017-03-27 06:53:00,44,4.48950999553,4.34236110889,14.709911191,17.7595533442
176,3.56,-2.65,1.05,340.02,2017-03-27 06:53:00,44,4.56054821266,4.43802884173,13.3109357428,17.7595533442
177,4.41,-2.67,1.27,340.01,2017-03-27 06:53:00,44,5.30941616376,5.15528854673,13.8391913194,17.7595533442
178,4.59,-2.51,1.2,340.02,2017-03-27 06:53:00,44,5.36732708152,5.23146251062,12.9190955149,17.7595533442
179,4.51,-2.82,1.41,340.04,2017-03-27 06:53:01,45,5.50278111504,5.31906946749,14.8467218844,17.7871698336
180,4.57,-2.8,1.38,340.03,2017-03-27 06:53:01,45,5.53437440006,5.35956154923,-14.4390918965,17.7871698336
181,4.34,-2.64,1.16,340.03,2017-03-27 06:53:01,45,5.21064295457,5.07988188839,12.8630401409,17.7871698336
182,4.51,-1.9,1.38,340.03,2017-03-27 06:53:01,45,5.084732048,4.89388393814,15.7476355772,17.7871698336
183,4.75,-1.21,2.0,340.07,2017-03-27 06:53:02,46,5.29401548921,4.90169358487,-22.1965519683,17.8278058839
184,2.77,-2.06,2.32,340.09,2017-03-27 06:53:02,46,4.15919463358,3.45202838922,-33.9038096849,17.8278058839
185,2.85,-2.12,1.83,340.08,2017-03-27 06:53:02,46,3.9957227131,3.55202758998,-27.2574648804,17.8278058839
186,3.8,-1.56,2.15,340.02,2017-03-27 06:53:02,46,4.63638868086,4.10774877518,27.6276071154,17.8278058839
187,3.11,-1.24,1.22,340.07,2017-03-27 06:53:03,47,3.56343934984,3.34808900718,-20.0210811424,17.657179686
188,3.72,-2.03,0.92,340.03,2017-03-27 06:53:03,47,4.33655393141,4.23784143167,12.2483786943,17.657179686
189,3.91,-1.98,1.02,340.06,2017-03-27 06:53:03,47,4.49987777612,4.38275027808,13.10126571,17.657179686
190,3.25,-2.03,1.14,340.07,2017-03-27 06:53:03,47,3.99787443525,3.83189248283,16.5679062943,17.657179686
191,3.53,-2.12,1.21,340.03,2017-03-27 06:53:04,48,4.29178284632,4.11768138641,16.3756727284,17.5117147541
192,3.89,-1.46,0.6,340.02,2017-03-27 06:53:04,48,4.19805907533,4.15496089031,8.21703422942,17.5117147541
193,3.87,-1.26,0.51,339.97,2017-03-27 06:53:04,48,4.10178010137,4.06995085965,7.14242730011,17.5117147541
194,3.65,-1.07,0.34,339.95,2017-03-27 06:53:04,48,3.8187694353,3.80360355453,-5.10803147637,17.5117147541
195,3.64,-1.18,0.34,339.93,2017-03-27 06:53:05,49,3.84156218224,3.8264866392,-5.07764468583,17.3522411383
196,4.04,-1.22,0.53,339.93,2017-03-27 06:53:05,49,4.25333986415,4.2201895692,7.15811648745,17.3522411383
197,3.89,-1.12,0.6,339.94,2017-03-27 06:53:05,49,4.09224877054,4.04802420941,8.43102301801,17.3522411383
198,4.02,-1.16,0.65,339.94,2017-03-27 06:53:05,49,4.23420594681,4.18401720838,8.83048783409,17.3522411383
199,3.89,-1.26,0.68,339.95,2017-03-27 06:53:06,50,4.14512967228,4.08897297619,9.44193206962,17.2081796522
200,3.79,-0.77,0.52,339.96,2017-03-27 06:53:06,50,3.9022301316,3.86742808595,7.65785039758,17.2081796522
201,3.41,-0.85,0.46,339.99,2017-03-27 06:53:06,50,3.5443193987,3.51434204368,7.45717673321,17.2081796522
202,3.08,-1.06,0.55,340.0,2017-03-27 06:53:06,50,3.30340733183,3.25729949498,9.5840789393,17.2081796522
203,3.07,-1.34,0.94,340.02,2017-03-27 06:53:07,51,3.47909470983,3.34970147924,15.6752893345,17.0625582709
204,2.83,-1.4,0.96,340.03,2017-03-27 06:53:07,51,3.30007575671,3.15735648922,-16.9119898791,17.0625582709
205,3.63,-0.91,0.77,340.0,2017-03-27 06:53:07,51,3.82071982747,3.74232548023,11.6266017439,17.0625582709
206,3.91,-1.0,0.8,340.01,2017-03-27 06:53:07,51,4.11437723113,4.03585183078,11.2120187881,17.0625582709
207,4.13,-1.08,0.83,339.99,2017-03-27 06:53:08,52,4.3488159308,4.26887573021,11.0027756203,16.9674740067
208,4.18,-0.91,0.87,340.03,2017-03-27 06:53:08,52,4.36547820977,4.27790836742,-11.4954947769,16.9674740067
209,4.16,-0.91,0.82,340.01,2017-03-27 06:53:08,52,4.33660005073,4.25836823208,10.8995787593,16.9674740067
210,4.23,-0.84,0.84,340.03,2017-03-27 06:53:08,52,4.39364313526,4.31259782498,-11.0219652838,16.9674740067
211,4.14,-0.85,0.78,340.03,2017-03-27 06:53:09,53,4.29773196,4.22635777,-10.4566228494,16.8366592031
212,3.99,-0.77,0.66,340.03,2017-03-27 06:53:09,53,4.11686774138,4.06361907664,-9.22524172001,16.8366592031
213,3.94,-0.7,0.74,340.0,2017-03-27 06:53:09,53,4.06954542916,4.0016996389,-10.4768650545,16.8366592031
214,4.15,-0.93,0.97,340.03,2017-03-27 06:53:09,53,4.36214396828,4.25292840288,12.8481386347,16.8366592031
215,4.38,-1.11,0.99,340.03,2017-03-27 06:53:10,54,4.62564590084,4.51846212776,12.3582834971,16.7379399322
216,4.5,-1.0,0.93,340.04,2017-03-27 06:53:10,54,4.70264819012,4.60977222865,-11.4060537761,16.7379399322
217,4.21,-1.08,0.83,340.02,2017-03-27 06:53:10,54,4.42486157976,4.34632028272,10.811384541,16.7379399322
218,4.32,-1.15,1.06,340.04,2017-03-27 06:53:10,54,4.59439876371,4.4704474049,13.3392125863,16.7379399322
219,4.43,-1.42,0.77,340.01,2017-03-27 06:53:11,55,4.71531547195,4.65202106616,9.39835654666,16.7752521711
220,4.3,-2.01,0.89,340.03,2017-03-27 06:53:11,55,4.82930636841,4.74658824842,-10.6198267324,16.7752521711
221,4.19,-2.04,0.83,340.03,2017-03-27 06:53:11,55,4.73356102739,4.66022531644,-10.0986586507,16.7752521711
222,4.03,-1.94,1.0,340.01,2017-03-27 06:53:11,55,4.58306665891,4.472639042,12.6030101877,16.7752521711
223,4.23,-1.77,0.84,340.02,2017-03-27 06:53:12,56,4.66169497072,4.58538984166,10.3809417073,16.666206487
