,u_x,u_y,u_z,sos,Time-stamp,t,V,Uxy,Theta,Turb_intensity
835,5.49,1.66,2.09,338.81,2017-03-27 06:55:45,209,6.10440824323,5.73547731231,20.0216703704,26.8972959098
836,6.49,0.85,1.77,338.75,2017-03-27 06:55:45,209,6.7805235786,6.54542588378,15.1318871443,26.8972959098
837,4.47,0.69,3.24,338.82,2017-03-27 06:55:45,209,5.56368582866,4.52294152074,35.6158418174,26.8972959098
838,6.77,0.9,1.8,338.77,2017-03-27 06:55:45,209,7.0627827377,6.82956074722,14.7651150838,26.8972959098
839,6.48,1.86,1.94,338.83,2017-03-27 06:55:46,210,7.01524055183,6.74166151627,16.0538548541,26.9444771204
840,6.0,0.41,1.76,338.84,2017-03-27 06:55:46,210,6.2662349142,6.01399201862,16.3121606469,26.9444771204
841,6.67,1.79,1.63,338.75,2017-03-27 06:55:46,210,7.09576634339,6.90601187372,13.280260292,26.9444771204
842,5.19,0.33,2.6,338.79,2017-03-27 06:55:46,210,5.81420673867,5.20048074701,26.562932505,26.9444771204
843,5.78,0.91,1.53,338.73,2017-03-27 06:55:47,211,6.04792526409,5.85119645884,14.6538830961,27.0210015391
844,5.4,0.08,1.85,338.8,2017-03-27 06:55:47,211,5.70866884659,5.40059256008,18.909152551,27.0210015391
845,5.76,2.04,2.36,338.74,2017-03-27 06:55:47,211,6.55048089838,6.11058098711,21.117324719,27.0210015391
846,4.49,1.85,3.52,338.75,2017-03-27 06:55:47,211,5.99774957797,4.85619192372,35.9363952442,27.0210015391
847,4.99,-0.73,2.14,338.79,2017-03-27 06:55:47,211,5.47837567167,5.04311411729,-22.9935022825,27.0210015391
848,4.82,-0.82,1.85,338.81,2017-03-27 06:55:48,212,5.22755200835,4.88925352176,20.7256837333,27.0338146578
849,3.99,-0.82,1.31,338.89,2017-03-27 06:55:48,212,4.27885498703,4.07338925221,17.8277655583,27.0338146578
850,4.05,0.18,1.82,338.79,2017-03-27 06:55:48,212,4.44379342454,4.05399802664,24.1771971939,27.0338146578
851,4.43,-0.11,1.38,338.74,2017-03-27 06:55:49,213,4.64127137754,4.43136547804,17.2974464969,27.0746299145
852,5.25,-1.14,1.79,338.74,2017-03-27 06:55:49,213,5.66270253501,5.37234585633,18.4274429658,27.0746299145
853,5.38,-0.52,1.49,338.78,2017-03-27 06:55:49,213,5.60668351167,5.4050716924,15.411775565,27.0746299145
854,5.44,1.52,2.08,338.8,2017-03-27 06:55:49,213,6.01916937791,5.64836259459,20.2161445631,27.0746299145
855,3.75,0.52,0.65,338.87,2017-03-27 06:55:49,213,3.84127582972,3.78588166746,9.74215810257,27.0746299145
856,3.14,1.95,1.44,338.81,2017-03-27 06:55:50,214,3.96682492681,3.69622780683,21.2852106057,27.0331457379
857,5.03,0.47,1.11,338.75,2017-03-27 06:55:50,214,5.17241722988,5.05191052969,12.3920528849,27.0331457379
858,3.72,0.45,2.2,338.8,2017-03-27 06:55:50,214,4.34521575989,3.74711889323,30.4179512692,27.0331457379
859,3.58,-0.36,1.06,338.78,2017-03-27 06:55:51,215,3.75094654721,3.59805503015,16.4151637253,26.9789273942
860,5.47,2.09,2.32,338.72,2017-03-27 06:55:51,215,6.29852363654,5.85568100224,21.6132948057,26.9789273942
861,5.35,1.53,2.75,338.79,2017-03-27 06:55:51,215,6.20692355358,5.5644766151,26.2988775482,26.9789273942
862,4.7,2.88,3.1,338.81,2017-03-27 06:55:51,215,6.32411258597,5.51220464061,29.3528963974,26.9789273942
863,4.06,1.14,3.43,338.73,2017-03-27 06:55:51,215,5.43581640602,4.21701316099,39.1239372486,26.9789273942
864,5.83,1.34,2.15,338.72,2017-03-27 06:55:52,216,6.35665006116,5.98201471078,19.7689793567,26.9945894402
865,6.2,2.23,1.79,338.75,2017-03-27 06:55:52,216,6.82766431512,6.58884663655,15.1987851932,26.9945894402
866,5.35,-0.01,2.45,338.79,2017-03-27 06:55:52,216,5.88430964515,5.35000934579,24.6050860289,26.9945894402
867,5.71,-0.55,2.01,338.77,2017-03-27 06:55:53,217,6.07837971831,5.73642745967,-19.3100678412,26.9985476517
868,5.2,-0.35,2.31,338.8,2017-03-27 06:55:53,217,5.70075433605,5.21176553579,-23.9042581966,26.9985476517
869,4.69,-0.23,2.51,338.73,2017-03-27 06:55:53,217,5.32438728869,4.69563627211,28.1262349067,26.9985476517
870,5.45,2.01,1.67,338.7,2017-03-27 06:55:53,217,6.04412938313,5.8088380938,16.039570212,26.9985476517
871,5.51,2.02,1.58,338.76,2017-03-27 06:55:54,218,6.07757352897,5.86860290018,15.0684110265,27.0210393529
872,5.61,0.52,1.72,338.7,2017-03-27 06:55:54,218,5.8907469815,5.6340482781,16.9767332828,27.0210393529
873,5.95,1.45,0.74,338.72,2017-03-27 06:55:54,218,6.16867895096,6.12413259164,6.88984340543,27.0210393529
874,5.95,0.27,1.01,338.76,2017-03-27 06:55:54,218,6.04115055267,5.95612290001,9.62428770443,27.0210393529
875,5.46,-0.2,1.77,338.77,2017-03-27 06:55:55,219,5.74321338625,5.46366177577,17.9501755038,27.0623700206
876,4.78,0.57,1.46,338.71,2017-03-27 06:55:55,219,5.0303975986,4.81386539072,16.872056037,27.0623700206
877,4.2,1.06,2.2,338.78,2017-03-27 06:55:55,219,4.8583536306,4.33169712699,26.925289855,27.0623700206
878,4.74,0.8,1.82,338.72,2017-03-27 06:55:55,219,5.14003891036,4.80703650912,20.737249301,27.0623700206
879,5.17,0.98,1.43,338.79,2017-03-27 06:55:56,220,5.45290748134,5.26206233334,15.2033390983,27.0542302
880,4.94,-0.03,1.03,338.75,2017-03-27 06:55:56,220,5.04632539577,4.94009109228,-11.7773407449,27.0542302
881,4.84,-1.43,0.76,338.84,2017-03-27 06:55:56,220,5.10373392723,5.04683068866,8.56379859722,27.0542302
882,4.61,-2.09,-0.7,338.81,2017-03-27 06:55:56,220,5.10981408664,5.06164005042,7.87378208121,27.0542302
883,5.28,-1.12,0.28,338.76,2017-03-27 06:55:56,220,5.40473866158,5.3974808939,2.96961688162,27.0542302
884,5.13,-1.85,0.91,338.82,2017-03-27 06:55:57,221,5.52878829401,5.45338427034,9.47359339263,27.0017960086
885,5.84,-2.49,0.44,338.78,2017-03-27 06:55:57,221,6.36390603325,6.34867702754,3.96458898816,27.0017960086
886,4.94,-2.23,1.11,338.84,2017-03-27 06:55:57,221,5.53250395391,5.42000922508,11.5739472874,27.0017960086
887,5.53,-1.61,1.36,338.78,2017-03-27 06:55:57,221,5.91798952348,5.7596006806,13.2857548777,27.0017960086
888,5.68,-1.48,0.25,338.8,2017-03-27 06:55:58,222,5.87497234036,5.86965075622,-2.43886618013,26.9554116636
889,5.36,-1.46,0.08,338.75,2017-03-27 06:55:58,222,5.55586176934,5.55528577123,-0.825042263477,26.9554116636
890,5.96,-1.3,0.86,338.76,2017-03-27 06:55:58,222,6.16045452869,6.10013114613,8.02470578515,26.9554116636
891,5.31,-1.22,0.06,338.77,2017-03-27 06:55:58,222,5.44867873892,5.44834837359,0.630944934831,26.9554116636
892,4.73,-2.24,1.31,338.79,2017-03-27 06:55:59,223,5.39505328982,5.2335934118,14.0527451893,26.8838562912
893,5.63,-2.89,0.52,338.73,2017-03-27 06:55:59,223,6.34975590082,6.32842792485,4.69737868509,26.8838562912
894,5.19,-2.84,0.53,338.7,2017-03-27 06:55:59,223,5.93991582432,5.91622345758,-5.11913011977,26.8838562912
895,5.21,-2.74,1.05,338.71,2017-03-27 06:55:59,223,5.97948158288,5.88656945937,-10.1136058131,26.8838562912
896,5.91,-3.21,0.64,338.77,2017-03-27 06:56:00,224,6.75587152039,6.72548882982,5.43591865421,26.8484208118
897,4.76,-3.66,-0.48,338.83,2017-03-27 06:56:00,224,6.02358697123,6.00443169667,-4.57055968999,26.8484208118
898,4.42,-3.06,-0.12,338.81,2017-03-27 06:56:00,224,5.37721117309,5.37587202229,-1.27874173787,26.8484208118
899,5.49,-2.38,0.05,338.79,2017-03-27 06:56:00,224,5.98389505256,5.98368615487,-0.478755440652,26.8484208118
900,5.23,-2.88,0.72,338.77,2017-03-27 06:56:01,225,6.01379248062,5.97053598934,6.87621929886,26.7845633488
901,4.39,-4.18,0.19,338.8,2017-03-27 06:56:01,225,6.0647011468,6.06172417716,1.79530358111,26.7845633488
902,4.58,-2.71,0.18,338.85,2017-03-27 06:56:01,225,5.32474412531,5.32170085593,1.93722088915,26.7845633488
903,3.21,-4.0,-0.12,338.85,2017-03-27 06:56:01,225,5.13015594305,5.12875228491,1.34033365706,26.7845633488
904,3.75,-3.9,0.68,338.82,2017-03-27 06:56:02,226,5.4529716669,5.41040663906,7.16358434165,26.7500801457
905,4.59,-1.46,0.47,338.78,2017-03-27 06:56:02,226,4.83948344351,4.81660668936,-5.57322474427,26.7500801457
906,3.95,-1.26,0.67,338.82,2017-03-27 06:56:02,226,4.19988095069,4.14609454788,9.17951995668,26.7500801457
907,4.15,-0.88,0.69,338.82,2017-03-27 06:56:02,226,4.29802280124,4.24227533288,-9.23817926772,26.7500801457
908,4.4,-0.45,0.27,338.82,2017-03-27 06:56:03,227,4.4311849431,4.42295150324,3.49329787436,26.7062606831
909,4.23,-1.24,0.54,338.79,2017-03-27 06:56:03,227,4.44095710405,4.40800408348,6.98418717315,26.7062606831
910,4.27,-0.68,0.19,338.87,2017-03-27 06:56:03,227,4.32797874302,4.32380619362,2.51611630253,26.7062606831
911,4.87,-0.69,0.43,338.91,2017-03-27 06:56:04,228,4.93739810021,4.91863802287,-4.99624213148,26.6684162989
912,5.27,0.19,-0.27,339.03,2017-03-27 06:56:04,228,5.28033142899,5.27342393517,2.93099209181,26.6684162989
913,4.65,0.52,-0.18,338.91,2017-03-27 06:56:04,228,4.68244594203,4.67898493265,2.20307552656,26.6684162989
914,4.17,-0.53,0.98,338.92,2017-03-27 06:56:04,228,4.31627153919,4.20354612203,13.1233260332,26.6684162989
915,4.14,-1.99,0.49,338.85,2017-03-27 06:56:04,228,4.61950213768,4.593440976,6.08893468334,26.6684162989
916,3.3,-1.35,1.61,338.76,2017-03-27 06:56:05,229,3.91210940542,3.5654592972,24.301780624,26.6111340748
917,3.48,-1.29,1.44,338.85,2017-03-27 06:56:05,229,3.98096721916,3.71140135259,21.2059347923,26.6111340748
918,3.58,-1.49,1.43,338.98,2017-03-27 06:56:05,229,4.13296503736,3.87769261288,20.2427642144,26.6111340748
919,3.31,-2.26,2.81,338.93,2017-03-27 06:56:06,230,4.89487487072,4.00795459056,35.0345180315,26.5678367114
920,4.2,-0.28,1.92,338.77,2017-03-27 06:56:06,230,4.62653217864,4.20932298594,24.5191687407,26.5678367114
921,4.19,0.48,1.41,338.82,2017-03-27 06:56:06,230,4.44686406358,4.21740441504,18.4862688856,26.5678367114
922,3.71,0.33,1.44,338.81,2017-03-27 06:56:06,230,3.99331942123,3.72464763434,21.1371873468,26.5678367114
923,3.49,-0.71,0.98,338.83,2017-03-27 06:56:06,230,3.69385976994,3.56148845288,15.3850853163,26.5678367114
924,3.72,-2.1,1.97,338.85,2017-03-27 06:56:07,231,4.70417899319,4.27181460272,24.7573720694,26.516824801
925,2.42,0.35,2.31,338.93,2017-03-27 06:56:07,231,3.36377763831,2.44517893006,43.3716497506,26.516824801
926,4.82,0.7,2.2,338.91,2017-03-27 06:56:07,231,5.34438022599,4.87056464899,24.3083613406,26.516824801
927,4.24,1.39,2.74,338.72,2017-03-27 06:56:07,231,5.23615316812,4.4620286866,31.5528566177,26.516824801
928,4.31,0.1,3.43,338.69,2017-03-27 06:56:08,232,5.50917416679,4.31115993672,38.5060925308,26.4706806022
929,4.2,-1.43,2.89,338.78,2017-03-27 06:56:08,232,5.29499763928,4.43676684084,33.0792243857,26.4706806022
930,4.2,-0.29,2.25,338.76,2017-03-27 06:56:08,232,4.77353118771,4.21,28.1219102701,26.4706806022
931,4.32,0.84,2.6,338.8,2017-03-27 06:56:08,232,5.11155553623,4.40090899701,30.5740434242,26.4706806022
932,1.61,0.58,3.39,338.77,2017-03-27 06:56:09,233,3.79744651049,1.71128606609,63.2151662675,26.427370686
933,4.34,2.45,2.62,338.72,2017-03-27 06:56:09,233,5.63049731374,4.98378370317,27.7311291878,26.427370686
934,4.09,2.13,2.13,338.75,2017-03-27 06:56:09,233,5.0795570673,4.61139892007,24.7921623058,26.427370686
935,4.17,2.22,1.79,338.76,2017-03-27 06:56:09,233,5.05187094055,4.72411896548,20.7520302803,26.427370686
936,4.38,2.21,1.05,338.71,2017-03-27 06:56:10,234,5.01707085858,4.9059657561,12.0804818764,26.3853057265
937,3.81,2.15,1.42,338.78,2017-03-27 06:56:10,234,4.59945648963,4.37476856531,17.9828393809,26.3853057265
938,3.29,2.49,1.66,338.84,2017-03-27 06:56:10,234,4.44744870684,4.12603926302,21.916051325,26.3853057265
939,3.71,1.42,1.48,338.91,2017-03-27 06:56:10,234,4.23920983203,3.97246774688,20.4336017118,26.3853057265
940,4.39,0.91,1.33,338.89,2017-03-27 06:56:11,235,4.6764409544,4.48332465922,16.5232451039,26.3319918987
941,5.25,0.55,0.85,338.78,2017-03-27 06:56:11,235,5.34672797139,5.27873090809,9.14744913005,26.3319918987
942,5.47,-0.58,0.26,338.8,2017-03-27 06:56:11,235,5.50680488124,5.50066359633,2.70618684124,26.3319918987
943,5.01,0.0,0.6,338.83,2017-03-27 06:56:11,235,5.04580023386,5.01,6.8292443032,26.3319918987
944,4.65,-0.53,0.56,338.82,2017-03-27 06:56:12,236,4.71349127505,4.68010683639,-6.8233081032,26.2943787367
945,3.88,-0.97,0.52,338.83,2017-03-27 06:56:12,236,4.03307574935,3.99941245685,7.40798817304,26.2943787367
946,3.69,-1.3,0.8,338.87,2017-03-27 06:56:12,236,3.99325681618,3.91230111316,11.5567091673,26.2943787367
947,3.9,-1.62,0.26,338.85,2017-03-27 06:56:12,236,4.23107551339,4.22307944514,3.52305081645,26.2943787367
948,3.08,-1.76,-0.62,338.76,2017-03-27 06:56:13,237,3.60116647768,3.54739340925,9.91380420844,26.2463571479
949,3.76,-2.9,-0.4,338.8,2017-03-27 06:56:13,237,4.76524920649,4.74843131992,4.81513361094,26.2463571479
950,3.5,-2.72,-0.1,338.82,2017-03-27 06:56:13,237,4.43377942618,4.43265157665,1.29236555845,26.2463571479
951,2.65,-2.77,1.57,338.8,2017-03-27 06:56:13,237,4.14249924562,3.83345796899,22.2716462832,26.2463571479
952,3.82,-2.8,2.4,338.79,2017-03-27 06:56:14,238,5.30965158932,4.73628546437,26.872527878,26.2054893707
953,3.97,-1.83,3.33,338.78,2017-03-27 06:56:14,238,5.49533438473,4.37147572337,-37.2985727582,26.2054893707
954,3.27,-3.08,2.27,338.77,2017-03-27 06:56:14,238,5.03311037034,4.49213757581,26.8087184354,26.2054893707
955,3.04,-2.55,2.29,338.82,2017-03-27 06:56:14,238,4.58128802849,3.96788356684,-29.9907000732,26.2054893707
956,4.2,-1.23,1.83,338.89,2017-03-27 06:56:15,239,4.74360622312,4.3764026323,22.6923239054,26.2171376042
957,3.76,-1.77,1.48,338.86,2017-03-27 06:56:15,239,4.41145100846,4.15577910866,19.6023690648,26.2171376042
958,3.72,-1.25,1.54,338.89,2017-03-27 06:56:15,239,4.21574429965,3.92439804301,-21.4258800469,26.2171376042
959,4.39,-1.2,1.72,338.85,2017-03-27 06:56:16,240,4.86523380733,4.55105482279,20.7033014504,26.2171376042
960,4.99,-0.56,2.86,338.86,2017-03-27 06:56:16,240,5.77869362399,5.02132452646,-29.664577328,26.2171376042
961,3.79,-0.84,1.69,338.89,2017-03-27 06:56:16,240,4.23388710289,3.88197114879,23.5257004893,26.2171376042
962,3.67,-1.73,2.27,338.8,2017-03-27 06:56:16,240,4.64916121467,4.05731438269,-29.2262881485,26.2171376042
963,3.92,-2.07,2.59,338.83,2017-03-27 06:56:16,240,5.13414062916,4.43297868256,-30.2959185959,26.2171376042
964,4.67,-2.34,1.73,338.81,2017-03-27 06:56:17,241,5.50249034529,5.22345670988,18.3247830106,26.1895691656
965,3.68,-2.32,1.54,338.88,2017-03-27 06:56:17,241,4.61480227095,4.35026435978,19.4940381715,26.1895691656
966,4.22,-2.11,2.45,338.82,2017-03-27 06:56:17,241,5.31629570284,4.71810343252,27.441789425,26.1895691656
967,4.75,-1.88,1.75,338.84,2017-03-27 06:56:17,241,5.39994444416,5.10851250366,18.9096894201,26.1895691656
968,4.2,-2.03,1.07,338.92,2017-03-27 06:56:18,242,4.78600041789,4.66485798283,12.9187281758,26.2062386966
969,4.01,-2.22,2.23,338.81,2017-03-27 06:56:18,242,5.09719530723,4.58350302716,25.9441929257,26.2062386966
970,3.9,-0.68,1.87,338.83,2017-03-27 06:56:18,242,4.37827591639,3.95883821342,-25.2842142601,26.2062386966
971,4.71,-0.3,2.6,338.84,2017-03-27 06:56:18,242,5.38832998247,4.71954446954,28.8503963616,26.2062386966
972,4.7,-0.05,1.76,338.77,2017-03-27 06:56:19,243,5.01897399874,4.70026594992,20.5282567448,26.1232453447
973,4.68,-0.7,0.84,338.78,2017-03-27 06:56:19,243,4.80603786918,4.73206086182,10.0658642161,26.1232453447
974,2.91,-0.58,1.73,338.84,2017-03-27 06:56:19,243,3.43473434198,2.96723777274,30.2436319262,26.1232453447
975,4.23,-0.82,1.58,338.75,2017-03-27 06:56:19,243,4.58930277929,4.30874691761,20.1377818673,26.1232453447
976,3.22,-1.04,1.73,338.81,2017-03-27 06:56:20,244,3.80038155979,3.38378486314,27.0789261707,26.087306515
977,1.77,-0.15,2.67,338.79,2017-03-27 06:56:20,244,3.20691440484,1.77634456117,56.3642730739,26.087306515
978,1.32,0.73,2.2,338.78,2017-03-27 06:56:20,244,2.6674519677,1.50840975865,55.5638746478,26.087306515
979,3.14,-0.13,2.72,338.73,2017-03-27 06:56:20,244,4.15630845824,3.14268993062,-40.8762076621,26.087306515
980,3.2,-1.58,1.6,338.8,2017-03-27 06:56:21,245,3.91106123706,3.56880932525,24.1480674788,26.1179000626
981,3.26,-0.43,0.66,338.79,2017-03-27 06:56:21,245,3.35381871901,3.28823660949,11.3493445147,26.1179000626
982,3.59,-1.08,0.96,338.83,2017-03-27 06:56:21,245,3.86989663945,3.74893318159,14.3632536895,26.1179000626
983,3.79,-0.83,1.37,338.84,2017-03-27 06:56:21,245,4.11459597044,3.87981958343,-19.4485951772,26.1179000626
984,4.15,-0.87,0.78,338.79,2017-03-27 06:56:22,246,4.31135709493,4.24021225884,10.4232068507,26.1547342231
985,2.51,-0.46,1.22,338.79,2017-03-27 06:56:22,246,2.82844480236,2.55180328395,-25.5521499336,26.1547342231
986,2.88,-1.26,0.51,338.85,2017-03-27 06:56:22,246,3.18466638755,3.14356485538,-9.21515956021,26.1547342231
987,2.9,-0.47,1.4,338.87,2017-03-27 06:56:22,246,3.25436629776,2.9378393421,-25.4796997995,26.1547342231
988,3.27,0.11,1.2,338.79,2017-03-27 06:56:23,247,3.48496771865,3.2718496298,20.1412707415,26.1150991742
989,3.52,-0.18,0.96,338.79,2017-03-27 06:56:23,247,3.65299876814,3.524599268,-15.2361380387,26.1150991742
990,3.31,0.62,2.0,338.75,2017-03-27 06:56:23,247,3.91669503536,3.36756588651,30.7061093326,26.1150991742
991,4.27,0.21,1.95,338.83,2017-03-27 06:56:23,247,4.69888284595,4.27516081569,24.5188289027,26.1150991742
992,4.23,0.65,1.58,338.78,2017-03-27 06:56:24,248,4.56199517755,4.27964951836,20.2635969503,26.0758585656
993,4.43,0.76,1.58,338.76,2017-03-27 06:56:24,248,4.76433626017,4.49471912359,19.3677801071,26.0758585656
994,4.82,0.49,1.46,338.76,2017-03-27 06:56:24,248,5.06004940687,4.8448426187,16.7702528911,26.0758585656
995,4.41,0.65,1.52,338.76,2017-03-27 06:56:24,248,4.70967090145,4.45764511822,18.8287201156,26.0758585656
996,3.64,1.01,1.89,338.78,2017-03-27 06:56:25,249,4.22395549219,3.77752564518,26.5800611628,26.0301709288
997,2.99,1.74,2.19,338.77,2017-03-27 06:56:25,249,4.09436197716,3.45943637028,32.3359006354,26.0301709288
998,2.36,2.63,1.86,338.74,2017-03-27 06:56:25,249,3.99325681618,3.53362420186,27.7610519066,26.0301709288
999,2.66,0.25,2.28,338.78,2017-03-27 06:56:25,249,3.5123354054,2.67172229096,40.4768485491,26.0301709288
1000,1.83,1.78,1.77,338.8,2017-03-27 06:56:26,250,3.10647710437,2.55290031141,34.7346945903,26.039332225
1001,0.87,2.24,1.11,338.7,2017-03-27 06:56:26,250,2.64699829996,2.40301893459,24.793110322,26.039332225
1002,2.44,1.41,1.86,338.76,2017-03-27 06:56:26,250,3.37658111112,2.81810219829,33.4255553905,26.039332225
1003,3.19,0.88,1.56,338.77,2017-03-27 06:56:26,250,3.65842862442,3.30915397043,25.2401081233,26.039332225
1004,4.49,1.34,1.99,338.8,2017-03-27 06:56:27,251,5.09075632888,4.68569098426,23.0107971568,25.9988085228
1005,4.95,1.88,2.39,338.64,2017-03-27 06:56:27,251,5.80938895238,5.2949881964,24.2929991168,25.9988085228
1006,5.12,3.28,3.37,338.67,2017-03-27 06:56:27,251,6.95195655913,6.08052629301,28.9964624254,25.9988085228
1007,3.59,3.76,2.78,338.8,2017-03-27 06:56:27,251,5.89526080848,5.19862481816,28.1359468451,25.9988085228
1008,4.12,2.28,2.0,338.8,2017-03-27 06:56:28,252,5.11593588701,4.70880027183,23.0127098647,25.9565570823
1009,3.83,0.04,1.67,338.79,2017-03-27 06:56:28,252,4.17844468672,3.83020887159,23.5575653469,25.9565570823
1010,3.82,-0.87,1.96,338.8,2017-03-27 06:56:28,252,4.38074194629,3.91781827042,26.5778123585,25.9565570823
1011,3.45,-0.7,0.64,338.78,2017-03-27 06:56:28,252,3.57800223589,3.52029828282,-10.3039920215,25.9565570823
1012,3.58,-0.94,0.93,338.82,2017-03-27 06:56:29,253,3.81639882612,3.70135110466,14.1041478234,25.9159771338
1013,4.07,-1.69,0.58,338.78,2017-03-27 06:56:29,253,4.44492969573,4.40692636653,-7.49766303743,25.9159771338
1014,3.79,-1.05,1.15,338.77,2017-03-27 06:56:29,253,4.09745042679,3.9327598452,-16.299738835,25.9159771338
1015,3.31,-1.2,1.38,338.78,2017-03-27 06:56:29,253,3.7816001904,3.52080956599,-21.4029598351,25.9159771338
1016,3.76,-0.93,1.77,338.76,2017-03-27 06:56:30,254,4.25856783438,3.87330608137,24.5591662375,25.8898610214
1017,3.5,-2.51,1.32,338.77,2017-03-27 06:56:30,254,4.50471974711,4.30698270254,17.0392052562,25.8898610214
1018,3.29,-1.79,1.12,338.79,2017-03-27 06:56:30,254,3.90929661192,3.74542387454,-16.6483254746,25.8898610214
1019,3.66,-0.8,1.55,338.76,2017-03-27 06:56:30,254,4.05439267955,3.74641161647,22.4763097536,25.8898610214
1020,3.2,-1.61,2.04,338.75,2017-03-27 06:56:31,255,4.1223415676,3.58219206632,29.6608077357,25.840096882
1021,2.99,-2.15,1.03,338.79,2017-03-27 06:56:31,255,3.82406851403,3.68274354252,15.6253917494,25.840096882
1022,1.43,-1.59,1.44,338.82,2017-03-27 06:56:31,255,2.57810007564,2.13845738793,33.9556387995,25.840096882
1023,2.18,-2.05,1.64,338.79,2017-03-27 06:56:31,255,3.4124038448,2.99247389295,28.7245716351,25.840096882
1024,2.66,-1.74,1.89,338.76,2017-03-27 06:56:32,256,3.69801297997,3.17855312996,30.7361467821,25.7910098837
1025,3.14,-1.67,1.79,338.8,2017-03-27 06:56:32,256,3.98153236832,3.55647297192,26.7164613153,25.7910098837
1026,3.64,-1.18,1.65,338.84,2017-03-27 06:56:32,256,4.16707331349,3.8264866392,23.3259448727,25.7910098837
1027,3.62,-1.9,1.97,338.77,2017-03-27 06:56:32,256,4.53820449077,4.08832484032,25.7275548256,25.7910098837
1028,3.86,-1.21,2.1,338.75,2017-03-27 06:56:33,257,4.55781746014,4.04520704044,27.4353103411,25.7424604318
1029,3.92,-0.88,2.05,338.76,2017-03-27 06:56:33,257,4.51035475323,4.01756144944,-27.0333921051,25.7424604318
1030,2.67,-1.71,1.68,338.82,2017-03-27 06:56:33,257,3.58823076181,3.17064662175,27.917343693,25.7424604318
1031,3.96,-1.36,0.47,338.83,2017-03-27 06:56:33,257,4.21332410337,4.18702758529,6.40472457257,25.7424604318
1032,4.02,-1.47,0.71,338.89,2017-03-27 06:56:34,258,4.33882472566,4.28033877164,-9.41816776335,25.6957329062
1033,2.87,-1.29,2.3,338.81,2017-03-27 06:56:34,258,3.89756334137,3.14658545093,-36.1649765201,25.6957329062
1034,4.32,-0.4,2.51,338.74,2017-03-27 06:56:34,258,5.0122350304,4.33847899615,30.0512604688,25.6957329062
1035,4.17,0.87,3.22,338.81,2017-03-27 06:56:34,258,5.33986891225,4.25978872716,37.0858545102,25.6957329062
1036,4.83,0.61,2.06,338.86,2017-03-27 06:56:35,259,5.28626522225,4.86836728278,22.935156425,25.6653923289
1037,5.43,-0.6,1.03,338.8,2017-03-27 06:56:35,259,5.5592985169,5.46304859945,10.6771760592,25.6653923289
1038,5.03,-1.62,1.25,338.81,2017-03-27 06:56:35,259,5.43026702843,5.28443942155,13.3083321784,25.6653923289
1039,4.84,-1.88,1.26,338.83,2017-03-27 06:56:35,259,5.34299541456,5.1923019943,13.6401274358,25.6653923289
1040,4.23,-0.27,2.08,338.88,2017-03-27 06:56:36,260,4.72146163809,4.23860826215,-26.138438877,25.6239369873
1041,4.33,-1.68,1.77,338.8,2017-03-27 06:56:36,260,4.97033198086,4.64449136074,20.861675066,25.6239369873
1042,3.96,-1.47,1.88,338.83,2017-03-27 06:56:36,260,4.62351597813,4.2240383521,23.9924937746,25.6239369873
1043,3.72,-2.86,1.7,338.87,2017-03-27 06:56:36,260,4.99079152039,4.69233417395,19.9150991231,25.6239369873
1044,3.72,-2.12,2.25,338.85,2017-03-27 06:56:37,261,4.83686882187,4.28168191252,27.7216760732,25.600675901
1045,3.41,-2.32,1.33,338.8,2017-03-27 06:56:37,261,4.33352050878,4.1243787411,17.8731002209,25.600675901
1046,3.8,-1.59,2.06,338.78,2017-03-27 06:56:37,261,4.60561613685,4.11923536594,26.5693052363,25.600675901
1047,4.84,0.15,1.51,338.81,2017-03-27 06:56:37,261,5.0722973099,4.8423238223,17.3192409726,25.600675901
1048,4.12,-0.7,1.74,338.86,2017-03-27 06:56:38,262,4.52680903065,4.17904295264,-22.6050516313,25.5688607777
1049,3.38,-0.68,2.43,338.76,2017-03-27 06:56:38,262,4.21802086292,3.44772388686,35.1766720843,25.5688607777
1050,4.28,-0.81,1.83,338.83,2017-03-27 06:56:38,262,4.7247645444,4.35597291084,-22.7878996232,25.5688607777
1051,4.27,-0.59,2.65,338.82,2017-03-27 06:56:38,262,5.05999011857,4.31056840799,-31.5818746026,25.5688607777
1052,4.66,-1.27,1.94,338.75,2017-03-27 06:56:39,263,5.20500720461,4.82995859196,21.8833428289,25.5376706985
1053,4.63,-1.02,1.47,338.75,2017-03-27 06:56:39,263,4.96368814492,4.74102309634,-17.2265546074,25.5376706985
1054,3.89,-1.24,1.92,338.74,2017-03-27 06:56:39,263,4.51177348722,4.08285439368,-25.1856891707,25.5376706985
1055,3.93,-1.72,1.98,338.76,2017-03-27 06:56:39,263,4.72479629191,4.28990675889,24.7756143974,25.5376706985
1056,2.33,-0.59,2.58,338.76,2017-03-27 06:56:40,264,3.52610266442,2.40353905731,-47.0279253137,25.5268886727
1057,3.52,-1.37,1.65,338.79,2017-03-27 06:56:40,264,4.12186850833,3.77720796356,23.5971775132,25.5268886727
1058,4.68,-1.4,2.01,338.74,2017-03-27 06:56:40,264,5.28228170396,4.8849155571,22.365734109,25.5268886727
1059,3.69,-0.63,1.48,338.77,2017-03-27 06:56:40,264,4.02534470574,3.74339418176,-21.5720148725,25.5268886727
